month,product_id,provider_id,units_sold,units_returned,orders,gross_revenue_eur,discount_eur,net_revenue_eur,page_views,add_to_cart
2026-01,SKU-002-028,PRV-002,458,152,458,5473.1,1628.24,3844.86,11726,862
2026-01,SKU-002-029,PRV-002,145,48,145,2312.75,568.48,1744.27,7941,1015
2026-01,SKU-002-030,PRV-002,182,56,182,8180.9,2077.78,6103.12,9063,510
2026-01,SKU-002-031,PRV-002,148,47,148,6356.6,1657.91,4698.69,6487,824
2026-01,SKU-002-032,PRV-002,319,117,319,7321.05,1713.6,5607.45,12844,1731
2026-01,SKU-002-033,PRV-002,735,237,735,6578.25,1841.01,4737.24,22306,2972
2026-01,SKU-002-034,PRV-002,410,130,410,11049.5,3269.06,7780.44,18159,1202
2026-01,SKU-002-035,PRV-002,635,188,635,26003.25,6455.84,19547.41,14402,1075
2026-01,SKU-002-036,PRV-002,86,29,86,1887.7,452.57,1435.13,3467,265
2026-01,SKU-002-037,PRV-002,694,259,694,13151.3,3379.48,9771.82,31829,3582
2026-01,SKU-002-038,PRV-002,842,279,842,11745.9,2623.96,9121.94,29891,1854
2026-01,SKU-002-039,PRV-002,211,70,211,2943.45,670.69,2272.76,9291,849
2026-02,SKU-002-001,PRV-002,631,205,631,12588.45,1794.95,10793.5,29181,2446
2026-02,SKU-002-002,PRV-002,600,238,600,23370.0,3395.97,19974.03,32755,1937
2026-02,SKU-002-003,PRV-002,435,138,435,4763.25,553.6,4209.65,19790,2373
2026-02,SKU-002-004,PRV-002,601,208,601,5979.95,850.62,5129.33,26026,3406
2026-02,SKU-002-005,PRV-002,730,247,730,16753.5,2291.17,14462.33,16605,1900
2026-02,SKU-002-006,PRV-002,204,65,204,2437.8,311.18,2126.62,6543,509
2026-02,SKU-002-007,PRV-002,371,142,371,4804.45,567.62,4236.83,10289,894
2026-02,SKU-002-008,PRV-002,245,77,245,4397.75,603.83,3793.92,7244,601
2026-02,SKU-002-009,PRV-002,294,96,294,2925.3,377.65,2547.65,16502,1103
2026-02,SKU-002-010,PRV-002,273,85,273,10360.35,1457.84,8902.51,11103,756
2026-02,SKU-002-011,PRV-002,530,169,530,23823.5,2635.38,21188.12,27983,2954
2026-02,SKU-002-012,PRV-002,71,27,71,706.45,89.49,616.96,3171,192
2026-02,SKU-002-013,PRV-002,969,278,969,27083.55,3174.51,23909.04,52516,4286
2026-02,SKU-002-014,PRV-002,118,37,118,2236.1,317.67,1918.43,4986,367
2026-02,SKU-002-015,PRV-002,67,23,67,1403.65,193.02,1210.63,3179,412
2026-02,SKU-002-016,PRV-002,201,63,201,5416.95,658.72,4758.23,10126,971
2026-02,SKU-002-017,PRV-002,652,245,652,6487.4,814.59,5672.81,33984,3935
2026-02,SKU-002-018,PRV-002,148,47,148,2804.6,379.39,2425.21,8304,853
2026-02,SKU-002-019,PRV-002,757,261,757,9046.15,1058.18,7987.97,23171,1691
2026-02,SKU-002-020,PRV-002,497,164,497,8424.15,1124.54,7299.61,24548,2168
2026-02,SKU-002-021,PRV-002,125,42,125,1618.75,181.61,1437.14,3152,381
2026-02,SKU-002-022,PRV-002,40,15,40,878.0,105.42,772.58,1118,63
2026-02,SKU-002-023,PRV-002,144,46,144,4168.8,567.8,3601.0,3416,358
2026-02,SKU-002-024,PRV-002,180,59,180,5211.0,637.17,4573.83,7288,460
2026-02,SKU-002-025,PRV-002,238,77,238,2130.1,241.57,1888.53,6406,840
2026-02,SKU-002-026,PRV-002,396,125,396,9880.2,1185.89,8694.31,11519,961
2026-02,SKU-002-027,PRV-002,346,138,346,3096.7,403.88,2692.82,18757,2252
2026-02,SKU-002-028,PRV-002,660,216,660,7887.0,1018.32,6868.68,24186,1907
2026-02,SKU-002-029,PRV-002,126,40,126,2009.7,233.86,1775.84,5624,354
2026-02,SKU-002-031,PRV-002,130,41,130,5583.5,626.14,4957.36,4682,387
2026-02,SKU-002-032,PRV-002,309,123,309,7091.55,864.56,6226.99,9805,1040
2026-02,SKU-002-033,PRV-002,721,256,721,6452.95,887.77,5565.18,20095,1201
2026-02,SKU-002-034,PRV-002,324,105,324,8731.8,1106.42,7625.38,13698,836
2026-02,SKU-002-035,PRV-002,760,231,760,31122.0,4485.77,26636.23,25723,1694
2026-02,SKU-002-036,PRV-002,236,85,236,5180.2,660.58,4519.62,8063,873
2026-02,SKU-002-037,PRV-002,494,180,494,9361.3,1311.33,8049.97,17414,1887
2026-02,SKU-002-038,PRV-002,521,176,521,7267.95,943.4,6324.55,26639,2539
2026-02,SKU-002-039,PRV-002,192,66,192,2678.4,301.39,2377.01,7561,611
2026-03,SKU-002-001,PRV-002,793,235,793,15820.35,2293.21,13527.14,35979,4129
2026-03,SKU-002-002,PRV-002,758,293,758,29524.1,3318.59,26205.51,17280,2069
2026-03,SKU-002-003,PRV-002,347,105,347,3799.65,543.3,3256.35,8269,629
2026-03,SKU-002-004,PRV-002,935,337,935,9303.25,1287.5,8015.75,27214,1922
2026-03,SKU-002-005,PRV-002,850,270,850,19507.5,2362.63,17144.87,46429,4244
2026-03,SKU-002-006,PRV-002,244,84,244,2915.8,377.88,2537.92,12180,952
2026-03,SKU-002-007,PRV-002,457,187,457,5918.15,781.87,5136.28,13278,828
2026-03,SKU-002-008,PRV-002,194,66,194,3482.3,397.47,3084.83,7674,513
2026-03,SKU-002-009,PRV-002,270,87,270,2686.5,319.56,2366.94,8571,1053
2026-03,SKU-002-010,PRV-002,784,254,784,29752.8,3819.59,25933.21,24078,1955
2026-03,SKU-002-011,PRV-002,449,149,449,20182.55,3004.96,17177.59,11954,1511
2026-03,SKU-002-012,PRV-002,124,46,124,1233.8,177.3,1056.5,5532,599
2026-03,SKU-002-013,PRV-002,831,268,831,23226.45,3172.0,20054.45,20961,1785
2026-03,SKU-002-014,PRV-002,89,31,89,1686.55,207.35,1479.2,4257,538
2026-03,SKU-002-015,PRV-002,228,74,228,4776.6,557.49,4219.11,10337,768
2026-03,SKU-002-016,PRV-002,114,39,114,3072.3,424.97,2647.33,4246,505
2026-03,SKU-002-017,PRV-002,708,267,708,7044.6,847.33,6197.27,25535,2569
2026-03,SKU-002-018,PRV-002,191,68,191,3619.45,415.72,3203.73,10716,967
2026-03,SKU-002-019,PRV-002,738,242,738,8819.1,1034.51,7784.59,27701,3308
2026-03,SKU-002-020,PRV-002,341,106,341,5779.95,759.28,5020.67,10500,1281
2026-03,SKU-002-021,PRV-002,159,52,159,2059.05,281.42,1777.63,8051,496
2026-03,SKU-002-022,PRV-002,131,55,131,2875.45,320.69,2554.76,7510,598
2026-03,SKU-002-023,PRV-002,231,79,231,6687.45,993.1,5694.35,6113,631
2026-03,SKU-002-024,PRV-002,205,70,205,5934.75,830.41,5104.34,5510,308
2026-03,SKU-002-025,PRV-002,226,75,226,2022.7,248.06,1774.64,5395,383
2026-03,SKU-002-026,PRV-002,483,160,483,12050.85,1593.9,10456.95,25073,1510
2026-03,SKU-002-027,PRV-002,232,93,232,2076.4,238.12,1838.28,10288,816
2026-03,SKU-002-028,PRV-002,253,83,253,3023.35,374.43,2648.92,14630,1034
2026-03,SKU-002-029,PRV-002,117,39,117,1866.15,276.54,1589.61,5905,642
2026-03,SKU-002-031,PRV-002,125,40,125,5368.75,736.52,4632.23,6152,519
2026-03,SKU-002-032,PRV-002,325,126,325,7458.75,1046.58,6412.17,10580,594
2026-03,SKU-002-033,PRV-002,693,233,693,6202.35,808.39,5393.96,29253,2232
2026-03,SKU-002-034,PRV-002,389,142,389,10483.55,1259.22,9224.33,21314,1186
2026-03,SKU-002-035,PRV-002,728,250,728,29811.6,3412.01,26399.59,21955,2475
2026-03,SKU-002-036,PRV-002,240,79,240,5268.0,762.53,4505.47,8965,1190
2026-03,SKU-002-037,PRV-002,479,176,479,9077.05,1325.89,7751.16,19269,1252
2026-03,SKU-002-038,PRV-002,522,169,522,7281.9,1008.35,6273.55,24017,2358
2026-03,SKU-002-039,PRV-002,136,45,136,1897.2,264.55,1632.65,4051,247
2026-04,SKU-002-001,PRV-002,754,252,754,15042.3,1703.58,13338.72,23464,2608
2026-04,SKU-002-002,PRV-002,389,145,389,15151.55,2072.25,13079.3,21297,2413
2026-04,SKU-002-003,PRV-002,486,156,486,5321.7,737.44,4584.26,10763,762
2026-04,SKU-002-004,PRV-002,805,238,805,8009.75,1192.35,6817.4,24764,2670
2026-04,SKU-002-005,PRV-002,909,294,909,20861.55,2484.06,18377.49,47005,5732
2026-04,SKU-002-006,PRV-002,226,75,226,2700.7,310.04,2390.66,12607,934
2026-04,SKU-002-007,PRV-002,477,189,477,6177.15,894.25,5282.9,15145,1168
2026-04,SKU-002-008,PRV-002,202,63,202,3625.9,515.9,3110.0,7873,602
2026-04,SKU-002-009,PRV-002,245,85,245,2437.75,315.04,2122.71,13107,848
2026-04,SKU-002-010,PRV-002,715,235,715,27134.25,3124.19,24010.06,40572,4644
2026-04,SKU-002-011,PRV-002,537,172,537,24138.15,3164.94,20973.21,16490,1873
2026-04,SKU-002-012,PRV-002,125,49,125,1243.75,179.47,1064.28,7181,481
2026-04,SKU-002-013,PRV-002,862,301,862,24092.9,3394.13,20698.77,47867,4168
2026-04,SKU-002-014,PRV-002,104,31,104,1970.8,247.42,1723.38,6017,342
2026-04,SKU-002-015,PRV-002,245,76,245,5132.75,659.71,4473.04,6674,438
2026-04,SKU-002-016,PRV-002,92,30,92,2479.4,292.52,2186.88,4850,566
2026-04,SKU-002-017,PRV-002,985,379,985,9800.75,1266.58,8534.17,23682,2858
2026-04,SKU-002-018,PRV-002,180,60,180,3411.0,468.94,2942.06,9244,893
2026-04,SKU-002-019,PRV-002,861,280,861,10288.95,1332.25,8956.7,26559,2037
2026-04,SKU-002-020,PRV-002,494,177,494,8373.3,963.1,7410.2,18095,1923
2026-04,SKU-002-021,PRV-002,172,53,172,2227.4,254.49,1972.91,4554,301
2026-04,SKU-002-022,PRV-002,129,51,129,2831.55,375.32,2456.23,3111,195
2026-04,SKU-002-023,PRV-002,178,60,178,5153.1,623.7,4529.4,7050,543
2026-04,SKU-002-024,PRV-002,273,86,273,7903.35,1130.72,6772.63,12854,1258
2026-04,SKU-002-025,PRV-002,251,84,251,2246.45,254.8,1991.65,6537,882
2026-04,SKU-002-026,PRV-002,174,58,174,4341.3,498.48,3842.82,3828,314
2026-04,SKU-002-027,PRV-002,173,71,173,1548.35,230.43,1317.92,6612,450
2026-04,SKU-002-028,PRV-002,690,216,690,8245.5,1155.7,7089.8,22623,1436
2026-04,SKU-002-029,PRV-002,96,31,96,1531.2,191.32,1339.88,4182,409
2026-04,SKU-002-031,PRV-002,121,35,121,5196.95,749.69,4447.26,2810,226
2026-04,SKU-002-032,PRV-002,327,122,327,7504.65,1051.46,6453.19,17286,1430
2026-04,SKU-002-033,PRV-002,804,261,804,7195.8,861.13,6334.67,29688,2893
2026-04,SKU-002-034,PRV-002,400,135,400,10780.0,1578.32,9201.68,13636,1091
2026-04,SKU-002-035,PRV-002,517,163,517,21171.15,2664.01,18507.14,28783,2506
2026-04,SKU-002-036,PRV-002,246,79,246,5399.7,600.92,4798.78,6182,486
2026-04,SKU-002-037,PRV-002,573,203,573,10858.35,1214.04,9644.31,31079,3419
2026-04,SKU-002-038,PRV-002,771,252,771,10755.45,1485.86,9269.59,40132,5308
2026-04,SKU-002-039,PRV-002,189,61,189,2636.55,315.66,2320.89,5876,425
2026-05,SKU-002-001,PRV-002,615,197,615,12269.25,1512.75,10756.5,29768,3820
2026-05,SKU-002-002,PRV-002,861,331,861,33535.95,4813.19,28722.76,37786,2368
2026-05,SKU-002-003,PRV-002,496,167,496,5431.2,729.79,4701.41,20484,2313
2026-05,SKU-002-004,PRV-002,921,305,921,9163.95,1137.43,8026.52,32532,2737
2026-05,SKU-002-005,PRV-002,735,239,735,16868.25,2087.15,14781.1,25382,3052
2026-05,SKU-002-006,PRV-002,279,98,279,3334.05,483.48,2850.57,10615,1127
2026-05,SKU-002-007,PRV-002,468,194,468,6060.6,783.61,5276.99,25243,2036
2026-05,SKU-002-008,PRV-002,300,100,300,5385.0,740.39,4644.61,8637,1006
2026-05,SKU-002-009,PRV-002,263,87,263,2616.85,330.04,2286.81,11885,1575
2026-05,SKU-002-010,PRV-002,895,299,895,33965.25,4047.51,29917.74,42020,4324
2026-05,SKU-002-011,PRV-002,395,134,395,17755.25,2517.77,15237.48,17809,2275
2026-05,SKU-002-012,PRV-002,139,54,139,1383.05,158.72,1224.33,4598,307
2026-05,SKU-002-013,PRV-002,930,309,930,25993.5,3760.41,22233.09,22144,1978
2026-05,SKU-002-014,PRV-002,102,32,102,1932.9,277.83,1655.07,3739,418
2026-05,SKU-002-015,PRV-002,207,69,207,4336.65,540.43,3796.22,10543,718
2026-05,SKU-002-016,PRV-002,229,81,229,6171.55,695.03,5476.52,7272,728
2026-05,SKU-002-017,PRV-002,704,297,704,7004.8,849.15,6155.65,38906,2251
2026-05,SKU-002-018,PRV-002,151,48,151,2861.45,416.88,2444.57,6138,811
2026-05,SKU-002-019,PRV-002,1043,333,1043,12463.85,1705.33,10758.52,56689,6927
2026-05,SKU-002-020,PRV-002,553,183,553,9373.35,1036.55,8336.8,20022,1844
2026-05,SKU-002-021,PRV-002,216,74,216,2797.2,353.66,2443.54,5196,676
2026-05,SKU-002-022,PRV-002,142,54,142,3116.9,363.39,2753.51,3650,398
2026-05,SKU-002-023,PRV-002,279,92,279,8077.05,1147.22,6929.83,14032,993
2026-05,SKU-002-024,PRV-002,247,82,247,7150.65,978.69,6171.96,11273,1275
2026-05,SKU-002-025,PRV-002,295,96,295,2640.25,299.92,2340.33,16435,1551
2026-05,SKU-002-026,PRV-002,505,180,505,12599.75,1639.5,10960.25,13774,793
2026-05,SKU-002-027,PRV-002,287,106,287,2568.65,321.39,2247.26,8451,564
2026-05,SKU-002-028,PRV-002,731,242,731,8735.45,1117.28,7618.17,40322,3106
2026-05,SKU-002-029,PRV-002,74,25,74,1180.3,167.27,1013.03,3107,411
2026-05,SKU-002-031,PRV-002,129,44,129,5540.55,685.08,4855.47,5641,679
2026-05,SKU-002-032,PRV-002,330,122,330,7573.5,948.37,6625.13,17754,2055
2026-05,SKU-002-033,PRV-002,958,315,958,8574.1,1253.22,7320.88,50794,3220
2026-05,SKU-002-034,PRV-002,311,105,311,8381.45,1112.01,7269.44,8381,664
2026-05,SKU-002-035,PRV-002,487,154,487,19942.65,2676.88,17265.77,22152,1272
2026-05,SKU-002-036,PRV-002,169,57,169,3709.55,488.82,3220.73,7427,633
2026-05,SKU-002-037,PRV-002,607,223,607,11502.65,1688.86,9813.79,18702,2354
2026-05,SKU-002-038,PRV-002,265,86,265,3696.75,549.15,3147.6,14572,1415
2026-05,SKU-002-039,PRV-002,147,49,147,2050.65,241.48,1809.17,8267,523
2026-06,SKU-002-001,PRV-002,596,210,596,11890.2,1714.93,10175.27,22228,2371
2026-06,SKU-002-002,PRV-002,745,290,745,29017.75,3259.96,25757.79,40695,4244
2026-06,SKU-002-003,PRV-002,333,116,333,3646.35,486.22,3160.13,9192,919
2026-06,SKU-002-005,PRV-002,737,246,737,16914.15,1921.46,14992.69,27191,2190
2026-06,SKU-002-006,PRV-002,335,111,335,4003.25,566.92,3436.33,10507,828
2026-06,SKU-002-007,PRV-002,273,112,273,3535.35,409.12,3126.23,15243,1233
2026-06,SKU-002-008,PRV-002,198,66,198,3554.1,450.92,3103.18,9435,740
2026-06,SKU-002-009,PRV-002,258,86,258,2567.1,338.62,2228.48,13692,1192
2026-06,SKU-002-010,PRV-002,1006,346,1006,38177.7,5639.39,32538.31,35047,2226
2026-06,SKU-002-011,PRV-002,405,140,405,18204.75,2319.59,15885.16,22240,2762
2026-06,SKU-002-012,PRV-002,104,43,104,1034.8,150.42,884.38,4080,457
2026-06,SKU-002-013,PRV-002,846,307,846,23645.7,2821.03,20824.67,20777,1375
2026-06,SKU-002-014,PRV-002,132,41,132,2501.4,284.26,2217.14,4984,292
2026-06,SKU-002-015,PRV-002,183,60,183,3833.85,481.21,3352.64,4378,438
2026-06,SKU-002-016,PRV-002,233,82,233,6279.35,827.51,5451.84,8706,580
2026-06,SKU-002-017,PRV-002,986,394,986,9810.7,1337.01,8473.69,27209,2242
2026-06,SKU-002-018,PRV-002,146,51,146,2766.7,413.59,2353.11,8259,998
2026-06,SKU-002-019,PRV-002,953,322,953,11388.35,1531.64,9856.71,26115,1581
2026-06,SKU-002-020,PRV-002,600,199,600,10170.0,1473.37,8696.63,13528,1148
2026-06,SKU-002-021,PRV-002,197,67,197,2551.15,302.65,2248.5,9776,1280
2026-06,SKU-002-022,PRV-002,122,49,122,2677.9,359.23,2318.67,4993,464
2026-06,SKU-002-023,PRV-002,177,58,177,5124.15,589.78,4534.37,6051,708
2026-06,SKU-002-024,PRV-002,245,82,245,7092.75,797.64,6295.11,9167,1193
2026-06,SKU-002-025,PRV-002,265,91,265,2371.75,323.11,2048.64,8150,754
2026-06,SKU-002-026,PRV-002,598,187,598,14920.1,1815.76,13104.34,28575,2450
2026-06,SKU-002-027,PRV-002,409,162,409,3660.55,478.99,3181.56,17260,1546
2026-06,SKU-002-028,PRV-002,491,162,491,5867.45,800.07,5067.38,18503,1225
2026-06,SKU-002-029,PRV-002,42,14,42,669.9,89.84,580.06,1566,99
2026-06,SKU-002-031,PRV-002,138,45,138,5927.1,824.83,5102.27,6499,485
2026-06,SKU-002-033,PRV-002,826,282,826,7392.7,987.2,6405.5,27251,3620
2026-06,SKU-002-034,PRV-002,332,117,332,8947.4,1144.14,7803.26,10035,1054
2026-06,SKU-002-035,PRV-002,738,250,738,30221.1,3868.7,26352.4,30420,2400
2026-06,SKU-002-036,PRV-002,262,83,262,5750.9,708.42,5042.48,5993,760
2026-06,SKU-002-037,PRV-002,592,231,592,11218.4,1664.88,9553.52,20103,2153
2026-06,SKU-002-038,PRV-002,595,205,595,8300.25,981.04,7319.21,31037,4173
2026-06,SKU-002-039,PRV-002,157,53,157,2190.15,252.87,1937.28,5470,730
2026-07,SKU-002-001,PRV-002,689,235,689,13745.55,3842.81,9902.74,37559,3070
2026-07,SKU-002-002,PRV-002,687,272,687,26758.65,6340.32,20418.33,38685,4789
2026-07,SKU-002-003,PRV-002,525,172,525,5748.75,1354.28,4394.47,22003,2218
2026-07,SKU-002-005,PRV-002,735,244,735,16868.25,4296.5,12571.75,17601,2199
2026-07,SKU-002-006,PRV-002,232,82,232,2772.4,663.17,2109.23,11250,1283
2026-07,SKU-002-007,PRV-002,364,139,364,4713.8,1250.08,3463.72,13406,1317
2026-07,SKU-002-008,PRV-002,290,99,290,5205.5,1327.28,3878.22,13842,1376
2026-07,SKU-002-009,PRV-002,357,115,357,3552.15,791.85,2760.3,17251,1805
2026-07,SKU-002-010,PRV-002,912,331,912,34610.4,9206.48,25403.92,38122,3997
2026-07,SKU-002-011,PRV-002,431,147,431,19373.45,5618.01,13755.44,16308,1579
2026-07,SKU-002-012,PRV-002,109,45,109,1084.55,292.97,791.58,3615,411
2026-07,SKU-002-013,PRV-002,668,231,668,18670.6,5374.92,13295.68,24515,2095
2026-07,SKU-002-014,PRV-002,107,35,107,2027.65,525.99,1501.66,2441,168
2026-07,SKU-002-015,PRV-002,170,61,170,3561.5,950.45,2611.05,9687,885
2026-07,SKU-002-016,PRV-002,267,92,267,7195.65,1681.95,5513.7,11149,903
2026-07,SKU-002-017,PRV-002,733,287,733,7293.35,1678.15,5615.2,41998,2859
2026-07,SKU-002-018,PRV-002,196,65,196,3714.2,870.69,2843.51,5257,601
2026-07,SKU-002-019,PRV-002,902,312,902,10778.9,2643.49,8135.41,31740,3702
2026-07,SKU-002-020,PRV-002,529,194,529,8966.55,2443.42,6523.13,24473,2924
2026-07,SKU-002-021,PRV-002,176,58,176,2279.2,642.2,1637.0,5475,444
2026-07,SKU-002-022,PRV-002,78,30,78,1712.1,491.03,1221.07,3053,347
2026-07,SKU-002-023,PRV-002,213,73,213,6166.35,1502.12,4664.23,5945,493
2026-07,SKU-002-024,PRV-002,198,67,198,5732.1,1340.36,4391.74,11471,654
2026-07,SKU-002-025,PRV-002,289,93,289,2586.55,652.61,1933.94,15001,1134
2026-07,SKU-002-026,PRV-002,430,145,430,10728.5,2961.01,7767.49,23732,3043
2026-07,SKU-002-027,PRV-002,395,158,395,3535.25,1006.5,2528.75,14579,1810
2026-07,SKU-002-028,PRV-002,587,204,587,7014.65,1902.91,5111.74,24743,1607
2026-07,SKU-002-029,PRV-002,115,39,115,1834.25,483.24,1351.01,4641,357
2026-07,SKU-002-031,PRV-002,135,45,135,5798.25,1347.25,4451.0,7379,843
2026-07,SKU-002-033,PRV-002,951,320,951,8511.45,2381.06,6130.39,25589,1514
2026-07,SKU-002-034,PRV-002,374,117,374,10079.3,2675.9,7403.4,18413,1107
2026-07,SKU-002-035,PRV-002,495,163,495,20270.25,5767.35,14502.9,14267,1657
2026-07,SKU-002-036,PRV-002,191,61,191,4192.45,1197.08,2995.37,5536,700
2026-07,SKU-002-037,PRV-002,567,236,567,10744.65,3057.9,7686.75,15796,1090
2026-07,SKU-002-038,PRV-002,783,252,783,10922.85,2664.83,8258.02,30328,2942
2026-07,SKU-002-039,PRV-002,188,63,188,2622.6,683.42,1939.18,8668,1027
2026-08,SKU-002-001,PRV-002,310,104,310,6184.5,725.84,5458.66,13091,1467
2026-08,SKU-002-002,PRV-002,609,246,609,23720.55,2638.24,21082.31,34904,4633
2026-08,SKU-002-003,PRV-002,543,190,543,5945.85,835.01,5110.84,29358,2624
2026-08,SKU-002-005,PRV-002,713,255,713,16363.35,2318.06,14045.29,37245,4473
2026-08,SKU-002-006,PRV-002,250,83,250,2987.5,332.47,2655.03,14186,1474
2026-08,SKU-002-007,PRV-002,404,162,404,5231.8,672.66,4559.14,15506,1404
2026-08,SKU-002-008,PRV-002,218,71,218,3913.1,581.33,3331.77,9925,1150
2026-08,SKU-002-009,PRV-002,264,89,264,2626.8,349.16,2277.64,12974,1206
2026-08,SKU-002-010,PRV-002,934,322,934,35445.3,4197.78,31247.52,53380,4510
2026-08,SKU-002-011,PRV-002,389,130,389,17485.55,2517.66,14967.89,10285,595
2026-08,SKU-002-012,PRV-002,116,47,116,1154.2,172.18,982.02,4980,323
2026-08,SKU-002-013,PRV-002,524,185,524,14645.8,1972.98,12672.82,14206,1233
2026-08,SKU-002-014,PRV-002,135,45,135,2558.25,362.78,2195.47,4070,518
2026-08,SKU-002-015,PRV-002,239,82,239,5007.05,663.77,4343.28,6062,667
2026-08,SKU-002-016,PRV-002,292,101,292,7869.4,982.04,6887.36,8911,558
2026-08,SKU-002-017,PRV-002,957,394,957,9522.15,1274.09,8248.06,33573,4170
2026-08,SKU-002-018,PRV-002,210,67,210,3979.5,506.15,3473.35,6279,622
2026-08,SKU-002-019,PRV-002,1020,355,1020,12189.0,1366.36,10822.64,34593,2189
2026-08,SKU-002-020,PRV-002,565,190,565,9576.75,1122.91,8453.84,18527,1434
2026-08,SKU-002-021,PRV-002,233,79,233,3017.35,441.65,2575.7,7081,952
2026-08,SKU-002-022,PRV-002,106,41,106,2326.7,279.01,2047.69,4914,538
2026-08,SKU-002-023,PRV-002,279,94,279,8077.05,932.02,7145.03,12534,1196
2026-08,SKU-002-024,PRV-002,210,72,210,6079.5,861.54,5217.96,12174,1122
2026-08,SKU-002-025,PRV-002,283,98,283,2532.85,345.61,2187.24,9708,1153
2026-08,SKU-002-026,PRV-002,486,161,486,12125.7,1803.84,10321.86,13789,1600
2026-08,SKU-002-027,PRV-002,395,170,395,3535.25,522.12,3013.13,17839,2110
2026-08,SKU-002-028,PRV-002,661,241,661,7898.95,910.19,6988.76,29985,3786
2026-08,SKU-002-029,PRV-002,95,31,95,1515.25,172.83,1342.42,4236,394
2026-08,SKU-002-031,PRV-002,160,54,160,6872.0,775.28,6096.72,7496,902
2026-08,SKU-002-033,PRV-002,808,268,808,7231.6,839.81,6391.79,45085,3816
2026-08,SKU-002-034,PRV-002,401,130,401,10806.95,1306.09,9500.86,20146,1978
2026-08,SKU-002-035,PRV-002,661,226,661,27067.95,3102.19,23965.76,28395,2967
2026-08,SKU-002-036,PRV-002,187,64,187,4104.65,560.29,3544.36,6923,691
2026-08,SKU-002-037,PRV-002,646,261,646,12241.7,1405.93,10835.77,18276,1292
2026-08,SKU-002-038,PRV-002,750,262,750,10462.5,1264.34,9198.16,43313,2389
2026-08,SKU-002-039,PRV-002,149,48,149,2078.55,290.21,1788.34,7176,644
2024-09,SKU-003-001,PRV-003,277,48,277,17437.15,1115.72,16321.43,11292,1141
2024-09,SKU-003-002,PRV-003,180,33,180,38331.0,2360.86,35970.14,7329,876
2024-09,SKU-003-004,PRV-003,281,44,281,13192.95,827.53,12365.42,16291,1751
2024-09,SKU-003-007,PRV-003,75,13,75,10871.25,689.61,10181.64,2400,186
2024-09,SKU-003-008,PRV-003,124,19,124,21817.8,1222.9,20594.9,5525,380
2024-09,SKU-003-009,PRV-003,70,9,70,5456.5,293.76,5162.74,1560,189
2024-09,SKU-003-010,PRV-003,281,51,281,33143.95,2109.51,31034.44,14224,1355
2024-09,SKU-003-011,PRV-003,233,38,233,20259.35,1287.85,18971.5,10164,646
2024-09,SKU-003-012,PRV-003,122,20,122,11705.9,715.57,10990.33,5159,655
2024-09,SKU-003-013,PRV-003,234,36,234,22686.3,1251.51,21434.79,10536,1220
2024-09,SKU-003-014,PRV-003,263,49,263,16292.85,933.83,15359.02,5993,332
2024-09,SKU-003-016,PRV-003,210,30,210,19729.5,1310.34,18419.16,11864,1398
2024-09,SKU-003-017,PRV-003,141,20,141,14656.95,985.32,13671.63,5396,421
2024-09,SKU-003-018,PRV-003,51,9,51,4230.45,279.13,3951.32,2107,173
2024-09,SKU-003-019,PRV-003,86,14,86,19173.7,998.7,18175.0,4874,658
2024-09,SKU-003-021,PRV-003,306,53,306,16202.7,871.68,15331.02,8825,568
2024-09,SKU-003-022,PRV-003,333,55,333,59590.35,4047.2,55543.15,10632,656
2024-09,SKU-003-023,PRV-003,303,51,303,14528.85,743.55,13785.3,13099,1106
2024-10,SKU-003-001,PRV-003,254,44,254,15989.3,949.83,15039.47,10675,758
2024-10,SKU-003-002,PRV-003,191,31,191,40673.45,2234.4,38439.05,4910,444
2024-10,SKU-003-004,PRV-003,333,57,333,15634.35,945.27,14689.08,15474,915
2024-10,SKU-003-007,PRV-003,74,11,74,10726.3,574.67,10151.63,1890,242
2024-10,SKU-003-008,PRV-003,124,18,124,21817.8,1450.13,20367.67,5464,718
2024-10,SKU-003-009,PRV-003,70,11,70,5456.5,289.58,5166.92,2183,176
2024-10,SKU-003-010,PRV-003,241,41,241,28425.95,1695.72,26730.23,13595,955
2024-10,SKU-003-011,PRV-003,190,32,190,16520.5,922.34,15598.16,8864,1013
2024-10,SKU-003-012,PRV-003,101,14,101,9690.95,581.96,9108.99,3803,400
2024-10,SKU-003-013,PRV-003,277,49,277,26855.15,1579.21,25275.94,9724,1174
