month,product_id,provider_id,units_on_hand_end,units_received,stockout_days,days_of_cover,sell_through_pct
2025-06,SKU-003-014,PRV-003,533,178,0,77.6,27.9
2025-06,SKU-003-015,PRV-003,568,414,0,46.1,39.4
2025-06,SKU-003-016,PRV-003,660,328,0,78.6,27.6
2025-06,SKU-003-017,PRV-003,254,108,0,63.5,32.1
2025-06,SKU-003-018,PRV-003,92,54,0,47.6,38.7
2025-06,SKU-003-019,PRV-003,219,83,0,82.1,26.8
2025-06,SKU-003-020,PRV-003,368,120,0,70.3,29.9
2025-06,SKU-003-021,PRV-003,550,234,0,56.3,34.8
2025-06,SKU-003-022,PRV-003,1092,473,0,74.3,28.8
2025-06,SKU-003-023,PRV-003,666,262,0,79.0,27.5
2025-07,SKU-003-001,PRV-003,414,235,0,60.3,33.2
2025-07,SKU-003-002,PRV-003,274,168,0,48.4,38.3
2025-07,SKU-003-003,PRV-003,84,49,0,56.0,34.9
2025-07,SKU-003-004,PRV-003,632,289,0,66.1,31.2
2025-07,SKU-003-005,PRV-003,221,85,0,79.9,27.3
2025-07,SKU-003-006,PRV-003,317,125,3,65.6,31.4
2025-07,SKU-003-007,PRV-003,191,76,0,80.7,27.1
2025-07,SKU-003-008,PRV-003,272,165,0,58.7,33.8
2025-07,SKU-003-009,PRV-003,180,59,0,79.4,27.4
2025-07,SKU-003-010,PRV-003,603,355,0,62.0,32.6
2025-07,SKU-003-011,PRV-003,475,297,0,52.0,36.6
2025-07,SKU-003-012,PRV-003,252,118,0,63.5,32.1
2025-07,SKU-003-013,PRV-003,562,247,0,56.6,34.7
2025-07,SKU-003-014,PRV-003,459,320,0,48.7,38.1
2025-07,SKU-003-015,PRV-003,965,342,0,72.0,29.4
2025-07,SKU-003-016,PRV-003,632,253,0,59.4,33.5
2025-07,SKU-003-017,PRV-003,264,141,0,61.9,32.7
2025-07,SKU-003-018,PRV-003,69,54,0,49.3,37.8
2025-07,SKU-003-019,PRV-003,199,106,0,67.8,30.7
2025-07,SKU-003-020,PRV-003,324,143,0,52.8,36.2
2025-07,SKU-003-021,PRV-003,784,294,0,62.9,32.3
2025-07,SKU-003-022,PRV-003,571,353,0,55.4,35.1
2025-07,SKU-003-023,PRV-003,510,222,0,59.1,33.7
2025-08,SKU-003-001,PRV-003,406,190,0,57.2,34.4
2025-08,SKU-003-002,PRV-003,595,255,0,81.1,27.0
2025-08,SKU-003-003,PRV-003,171,78,0,81.4,26.9
2025-08,SKU-003-004,PRV-003,528,416,0,46.7,39.1
2025-08,SKU-003-005,PRV-003,208,124,0,57.2,34.4
2025-08,SKU-003-006,PRV-003,419,158,0,74.4,28.7
2025-08,SKU-003-007,PRV-003,130,68,0,45.3,39.8
2025-08,SKU-003-008,PRV-003,238,174,2,45.2,39.9
2025-08,SKU-003-009,PRV-003,194,85,0,76.6,28.1
2025-08,SKU-003-010,PRV-003,802,307,0,65.4,31.5
2025-08,SKU-003-011,PRV-003,529,176,0,69.3,30.2
2025-08,SKU-003-012,PRV-003,187,125,0,56.7,34.6
2025-08,SKU-003-013,PRV-003,649,213,0,73.5,29.0
2025-08,SKU-003-014,PRV-003,566,238,0,69.0,30.3
2025-08,SKU-003-015,PRV-003,669,348,0,57.7,34.2
2025-08,SKU-003-016,PRV-003,375,262,0,44.5,40.3
2025-08,SKU-003-017,PRV-003,255,112,0,65.9,31.3
2025-08,SKU-003-018,PRV-003,90,48,0,56.2,34.8
2025-08,SKU-003-019,PRV-003,135,111,2,44.0,40.5
2025-08,SKU-003-020,PRV-003,311,144,16,83.3,26.5
2025-08,SKU-003-021,PRV-003,967,447,0,76.5,28.2
2025-08,SKU-003-022,PRV-003,780,464,0,58.5,33.9
2025-08,SKU-003-023,PRV-003,779,235,0,80.0,27.3
2025-09,SKU-003-001,PRV-003,632,349,0,65.4,31.5
2025-09,SKU-003-002,PRV-003,332,170,0,52.7,36.3
2025-09,SKU-003-003,PRV-003,102,67,0,48.6,38.2
2025-09,SKU-003-004,PRV-003,539,290,0,44.2,40.4
2025-09,SKU-003-005,PRV-003,262,116,0,74.9,28.6
2025-09,SKU-003-006,PRV-003,453,161,0,73.1,29.1
2025-09,SKU-003-007,PRV-003,205,110,0,67.6,30.7
2025-09,SKU-003-008,PRV-003,373,171,0,70.4,29.9
2025-09,SKU-003-009,PRV-003,124,57,0,64.1,31.9
2025-09,SKU-003-010,PRV-003,683,239,0,72.4,29.3
2025-09,SKU-003-011,PRV-003,518,293,0,56.1,34.8
2025-09,SKU-003-012,PRV-003,294,123,0,70.0,30.0
2025-09,SKU-003-013,PRV-003,843,484,0,66.9,31.0
2025-09,SKU-003-014,PRV-003,716,206,0,81.7,26.9
2025-09,SKU-003-015,PRV-003,510,351,0,44.9,40.1
2025-09,SKU-003-016,PRV-003,553,340,0,59.0,33.7
2025-09,SKU-003-017,PRV-003,288,116,0,58.0,34.1
2025-09,SKU-003-018,PRV-003,103,72,0,55.2,35.2
2025-09,SKU-003-019,PRV-003,158,69,0,57.8,34.2
2025-09,SKU-003-020,PRV-003,323,226,0,51.8,36.7
2025-09,SKU-003-021,PRV-003,666,380,0,52.0,36.6
2025-09,SKU-003-022,PRV-003,818,448,0,67.4,30.8
2025-09,SKU-003-023,PRV-003,620,225,0,70.5,29.9
2025-10,SKU-003-001,PRV-003,375,144,16,77.6,27.9
2025-10,SKU-003-002,PRV-003,423,196,0,54.5,35.5
2025-10,SKU-003-003,PRV-003,145,58,0,59.6,33.5
2025-10,SKU-003-004,PRV-003,1064,395,0,82.1,26.8
2025-10,SKU-003-005,PRV-003,197,128,0,57.9,34.1
2025-10,SKU-003-006,PRV-003,406,212,0,74.7,28.6
2025-10,SKU-003-007,PRV-003,276,97,0,79.6,27.4
2025-10,SKU-003-008,PRV-003,454,222,0,67.8,30.7
2025-10,SKU-003-009,PRV-003,140,55,0,66.7,31.0
2025-10,SKU-003-010,PRV-003,625,255,0,63.6,32.1
2025-10,SKU-003-011,PRV-003,565,316,0,53.5,35.9
2025-10,SKU-003-012,PRV-003,322,140,0,80.5,27.1
2025-10,SKU-003-013,PRV-003,706,428,0,62.8,32.3
2025-10,SKU-003-014,PRV-003,375,316,0,46.3,39.3
2025-10,SKU-003-015,PRV-003,547,325,0,50.3,37.3
2025-10,SKU-003-016,PRV-003,523,275,0,61.5,32.8
2025-10,SKU-003-017,PRV-003,388,128,2,76.1,28.3
2025-10,SKU-003-018,PRV-003,70,36,0,48.8,38.1
2025-10,SKU-003-019,PRV-003,185,97,0,44.8,40.1
2025-10,SKU-003-020,PRV-003,426,187,0,63.6,32.1
2025-10,SKU-003-021,PRV-003,705,374,0,66.1,31.2
2025-10,SKU-003-022,PRV-003,259,170,21,48.6,38.2
2025-10,SKU-003-023,PRV-003,710,290,0,69.6,30.1
2025-11,SKU-003-001,PRV-003,662,353,0,59.5,33.5
2025-11,SKU-003-002,PRV-003,310,163,16,72.7,29.2
2025-11,SKU-003-003,PRV-003,209,111,0,69.7,30.1
2025-11,SKU-003-004,PRV-003,1007,515,0,65.1,31.5
2025-11,SKU-003-005,PRV-003,234,85,0,63.8,32.0
2025-11,SKU-003-006,PRV-003,518,320,0,54.7,35.4
2025-11,SKU-003-007,PRV-003,211,84,0,64.6,31.7
2025-11,SKU-003-008,PRV-003,508,178,0,69.3,30.2
2025-11,SKU-003-009,PRV-003,140,112,0,46.2,39.4
2025-11,SKU-003-010,PRV-003,1323,465,0,78.9,27.5
2025-11,SKU-003-011,PRV-003,536,357,0,51.4,36.9
2025-11,SKU-003-012,PRV-003,456,203,0,81.4,26.9
2025-11,SKU-003-013,PRV-003,1225,559,0,75.2,28.5
2025-11,SKU-003-014,PRV-003,835,349,0,71.2,29.7
2025-11,SKU-003-015,PRV-003,896,348,0,62.2,32.5
2025-11,SKU-003-016,PRV-003,891,294,0,71.5,29.6
2025-11,SKU-003-017,PRV-003,388,190,0,51.3,36.9
2025-11,SKU-003-018,PRV-003,153,45,0,79.1,27.5
2025-11,SKU-003-019,PRV-003,228,107,0,61.6,32.7
2025-11,SKU-003-020,PRV-003,636,264,0,59.6,33.5
2025-11,SKU-003-021,PRV-003,934,376,7,71.5,29.6
2025-11,SKU-003-022,PRV-003,795,403,0,50.6,37.2
2025-11,SKU-003-023,PRV-003,847,458,0,51.9,36.6
2025-11,SKU-003-024,PRV-003,167,144,0,44.3,40.4
2025-12,SKU-003-001,PRV-003,441,342,0,49.6,37.7
2025-12,SKU-003-002,PRV-003,394,230,0,55.2,35.2
2025-12,SKU-003-003,PRV-003,184,64,0,72.6,29.2
2025-12,SKU-003-004,PRV-003,1002,403,0,77.5,27.9
2025-12,SKU-003-005,PRV-003,305,115,0,78.2,27.7
2025-12,SKU-003-006,PRV-003,434,325,0,51.5,36.8
2025-12,SKU-003-007,PRV-003,294,165,0,68.9,30.3
2025-12,SKU-003-008,PRV-003,535,230,0,67.4,30.8
2025-12,SKU-003-009,PRV-003,117,60,0,46.8,39.1
2025-12,SKU-003-010,PRV-003,565,287,0,51.1,37.0
2025-12,SKU-003-011,PRV-003,794,271,0,68.1,30.6
2025-12,SKU-003-012,PRV-003,257,156,0,47.6,38.7
2025-12,SKU-003-013,PRV-003,812,362,0,64.3,31.8
2025-12,SKU-003-014,PRV-003,548,288,0,51.2,36.9
2025-12,SKU-003-015,PRV-003,869,328,0,68.4,30.5
2025-12,SKU-003-016,PRV-003,558,311,0,52.5,36.4
2025-12,SKU-003-017,PRV-003,357,220,0,63.4,32.1
2025-12,SKU-003-018,PRV-003,129,79,0,50.9,37.1
2025-12,SKU-003-019,PRV-003,345,120,0,74.5,28.7
2025-12,SKU-003-020,PRV-003,352,270,0,49.3,37.8
2025-12,SKU-003-021,PRV-003,787,378,0,47.3,38.8
2025-12,SKU-003-022,PRV-003,1331,569,0,75.9,28.3
2025-12,SKU-003-023,PRV-003,818,397,0,57.6,34.2
2025-12,SKU-003-024,PRV-003,447,199,0,78.4,27.7
2026-01,SKU-003-001,PRV-003,507,245,0,53.2,36.1
2026-01,SKU-003-002,PRV-003,294,127,0,53.8,35.8
2026-01,SKU-003-003,PRV-003,131,75,0,67.8,30.7
2026-01,SKU-003-004,PRV-003,564,265,0,53.9,35.8
2026-01,SKU-003-005,PRV-003,292,88,0,80.4,27.2
2026-01,SKU-003-006,PRV-003,507,228,0,71.1,29.7
2026-01,SKU-003-007,PRV-003,223,96,0,61.9,32.6
2026-01,SKU-003-008,PRV-003,337,182,0,57.1,34.4
2026-01,SKU-003-009,PRV-003,191,108,0,63.7,32.0
2026-01,SKU-003-010,PRV-003,610,382,0,56.5,34.7
2026-01,SKU-003-011,PRV-003,656,207,0,75.4,28.5
2026-01,SKU-003-012,PRV-003,230,124,0,56.6,34.7
2026-01,SKU-003-013,PRV-003,449,296,0,47.8,38.6
2026-01,SKU-003-014,PRV-003,394,196,0,45.6,39.7
2026-01,SKU-003-015,PRV-003,823,375,2,78.6,27.6
2026-01,SKU-003-016,PRV-003,631,222,0,72.8,29.2
2026-01,SKU-003-017,PRV-003,287,141,0,66.2,31.2
2026-01,SKU-003-018,PRV-003,94,54,0,46.2,39.4
2026-01,SKU-003-019,PRV-003,284,131,0,76.1,28.3
2026-01,SKU-003-020,PRV-003,389,281,0,48.0,38.4
2026-01,SKU-003-021,PRV-003,900,329,0,76.9,28.1
2026-01,SKU-003-022,PRV-003,842,435,0,71.2,29.7
2026-01,SKU-003-023,PRV-003,875,272,0,77.4,27.9
2026-01,SKU-003-024,PRV-003,304,163,0,44.9,40.0
2026-02,SKU-003-001,PRV-003,501,328,0,50.4,37.3
2026-02,SKU-003-002,PRV-003,400,194,0,60.6,33.1
2026-02,SKU-003-003,PRV-003,150,65,0,71.4,29.6
2026-02,SKU-003-004,PRV-003,689,292,0,61.0,33.0
2026-02,SKU-003-005,PRV-003,153,96,0,44.6,40.2
2026-02,SKU-003-006,PRV-003,391,140,0,70.2,29.9
2026-02,SKU-003-007,PRV-003,245,93,0,83.5,26.4
2026-02,SKU-003-008,PRV-003,299,88,12,78.0,27.8
2026-02,SKU-003-009,PRV-003,131,70,0,57.8,34.2
2026-02,SKU-003-010,PRV-003,706,373,0,58.0,34.1
2026-02,SKU-003-011,PRV-003,412,320,0,48.3,38.3
2026-02,SKU-003-012,PRV-003,229,90,0,58.2,34.0
2026-02,SKU-003-013,PRV-003,652,283,0,57.5,34.3
2026-02,SKU-003-014,PRV-003,572,213,0,72.1,29.4
2026-02,SKU-003-015,PRV-003,865,296,0,77.9,27.8
2026-02,SKU-003-016,PRV-003,442,262,0,43.9,40.6
2026-02,SKU-003-017,PRV-003,384,150,0,74.3,28.8
2026-02,SKU-003-018,PRV-003,145,61,0,73.7,28.9
2026-02,SKU-003-019,PRV-003,219,102,0,72.2,29.4
2026-02,SKU-003-020,PRV-003,611,240,0,73.9,28.9
2026-02,SKU-003-021,PRV-003,495,266,0,55.6,35.0
2026-02,SKU-003-022,PRV-003,1027,566,0,68.9,30.3
2026-02,SKU-003-023,PRV-003,591,228,0,63.8,32.0
2026-02,SKU-003-024,PRV-003,416,159,0,59.7,33.4
2026-03,SKU-003-001,PRV-003,411,261,0,44.2,40.4
2026-03,SKU-003-002,PRV-003,266,212,0,48.4,38.3
2026-03,SKU-003-003,PRV-003,103,61,0,55.2,35.2
2026-03,SKU-003-004,PRV-003,483,321,0,51.4,36.9
2026-03,SKU-003-005,PRV-003,213,91,0,64.5,31.7
2026-03,SKU-003-006,PRV-003,244,207,0,45.2,39.9
2026-03,SKU-003-007,PRV-003,175,75,0,66.5,31.1
2026-03,SKU-003-008,PRV-003,337,228,0,54.6,35.4
2026-03,SKU-003-009,PRV-003,71,39,16,60.9,33.0
2026-03,SKU-003-010,PRV-003,596,297,0,57.7,34.2
2026-03,SKU-003-011,PRV-003,450,267,0,52.1,36.5
2026-03,SKU-003-012,PRV-003,205,141,0,50.4,37.3
2026-03,SKU-003-013,PRV-003,672,371,0,70.0,30.0
2026-03,SKU-003-014,PRV-003,457,262,0,62.3,32.5
2026-03,SKU-003-015,PRV-003,627,392,0,59.9,33.4
2026-03,SKU-003-016,PRV-003,1060,400,0,81.1,27.0
2026-03,SKU-003-017,PRV-003,369,127,0,73.3,29.0
2026-03,SKU-003-018,PRV-003,157,51,0,79.8,27.3
2026-03,SKU-003-019,PRV-003,184,131,0,46.8,39.1
2026-03,SKU-003-020,PRV-003,461,265,0,54.9,35.3
2026-03,SKU-003-021,PRV-003,614,329,0,59.2,33.6
2026-03,SKU-003-022,PRV-003,1212,474,0,75.9,28.3
2026-03,SKU-003-023,PRV-003,594,271,0,64.6,31.7
2026-03,SKU-003-024,PRV-003,617,270,0,74.3,28.8
2026-04,SKU-003-001,PRV-003,799,331,0,71.6,29.5
2026-04,SKU-003-002,PRV-003,631,212,0,81.6,26.9
2026-04,SKU-003-003,PRV-003,121,43,0,66.0,31.2
2026-04,SKU-003-004,PRV-003,1040,464,0,76.5,28.2
2026-04,SKU-003-005,PRV-003,167,108,0,49.6,37.7
2026-04,SKU-003-006,PRV-003,443,268,0,54.0,35.7
2026-04,SKU-003-007,PRV-003,172,87,0,63.7,32.0
2026-04,SKU-003-008,PRV-003,291,138,0,50.2,37.4
2026-04,SKU-003-009,PRV-003,117,65,0,54.8,35.4
2026-04,SKU-003-010,PRV-003,804,315,0,77.3,28.0
2026-04,SKU-003-011,PRV-003,488,269,0,46.2,39.4
2026-04,SKU-003-012,PRV-003,382,160,0,70.3,29.9
2026-04,SKU-003-013,PRV-003,964,394,0,76.5,28.2
2026-04,SKU-003-014,PRV-003,495,369,0,46.1,39.4
2026-04,SKU-003-015,PRV-003,762,350,9,75.2,28.5
2026-04,SKU-003-016,PRV-003,600,420,0,44.9,40.1
2026-04,SKU-003-017,PRV-003,354,156,0,63.6,32.1
2026-04,SKU-003-018,PRV-003,105,56,0,65.6,31.4
2026-04,SKU-003-019,PRV-003,222,112,0,62.2,32.5
2026-04,SKU-003-020,PRV-003,473,234,0,66.9,30.9
2026-04,SKU-003-021,PRV-003,727,402,0,55.2,35.2
2026-04,SKU-003-022,PRV-003,1251,423,0,83.2,26.5
2026-04,SKU-003-023,PRV-003,532,295,0,47.5,38.7
2026-04,SKU-003-024,PRV-003,575,246,0,71.0,29.7
2026-05,SKU-003-001,PRV-003,433,321,0,48.8,38.1
2026-05,SKU-003-002,PRV-003,433,213,0,73.4,29.0
2026-05,SKU-003-003,PRV-003,94,77,0,46.2,39.4
2026-05,SKU-003-004,PRV-003,339,175,12,43.8,40.6
2026-05,SKU-003-005,PRV-003,246,133,0,58.6,33.9
2026-05,SKU-003-006,PRV-003,432,241,0,62.9,32.3
2026-05,SKU-003-007,PRV-003,287,136,0,79.7,27.3
2026-05,SKU-003-008,PRV-003,290,184,0,50.9,37.1
2026-05,SKU-003-009,PRV-003,191,72,0,83.0,26.5
2026-05,SKU-003-010,PRV-003,797,317,0,79.2,27.5
2026-05,SKU-003-011,PRV-003,636,189,0,81.5,26.9
2026-05,SKU-003-012,PRV-003,373,167,0,82.9,26.6
2026-05,SKU-003-013,PRV-003,1009,369,0,71.7,29.5
2026-05,SKU-003-014,PRV-003,560,263,0,69.1,30.3
2026-05,SKU-003-015,PRV-003,562,312,0,51.7,36.7
2026-05,SKU-003-016,PRV-003,898,452,0,69.6,30.1
2026-05,SKU-003-017,PRV-003,385,159,0,64.5,31.7
2026-05,SKU-003-018,PRV-003,84,47,0,51.4,36.8
2026-05,SKU-003-019,PRV-003,193,92,0,47.5,38.7
2026-05,SKU-003-020,PRV-003,538,320,0,65.3,31.5
2026-05,SKU-003-021,PRV-003,1041,454,0,82.4,26.7
2026-05,SKU-003-022,PRV-003,969,553,0,63.8,32.0
2026-05,SKU-003-023,PRV-003,627,433,0,48.5,38.2
2026-05,SKU-003-024,PRV-003,422,187,0,55.3,35.2
2026-06,SKU-003-001,PRV-003,445,218,0,50.6,37.2
2026-06,SKU-003-002,PRV-003,357,212,0,63.0,32.3
2026-06,SKU-003-003,PRV-003,151,64,0,75.5,28.4
2026-06,SKU-003-004,PRV-003,625,379,0,52.2,36.5
2026-06,SKU-003-005,PRV-003,344,102,0,81.3,27.0
2026-06,SKU-003-006,PRV-003,409,175,0,54.8,35.4
2026-06,SKU-003-007,PRV-003,218,121,0,67.4,30.8
2026-06,SKU-003-008,PRV-003,351,185,0,61.9,32.6
2026-06,SKU-003-009,PRV-003,121,97,0,45.9,39.5
2026-06,SKU-003-010,PRV-003,802,388,0,76.9,28.1
2026-06,SKU-003-011,PRV-003,449,289,0,59.6,33.5
2026-06,SKU-003-012,PRV-003,184,129,0,48.4,38.3
2026-06,SKU-003-013,PRV-003,517,340,0,46.6,39.2
2026-06,SKU-003-014,PRV-003,825,311,0,75.7,28.4
2026-06,SKU-003-015,PRV-003,1037,554,0,67.6,30.7
2026-06,SKU-003-016,PRV-003,697,412,0,63.0,32.3
2026-06,SKU-003-017,PRV-003,331,216,0,57.4,34.3
2026-06,SKU-003-018,PRV-003,124,50,0,72.9,29.1
2026-06,SKU-003-019,PRV-003,280,96,0,68.9,30.3
2026-06,SKU-003-020,PRV-003,443,243,0,47.5,38.7
2026-06,SKU-003-021,PRV-003,625,420,0,57.0,34.5
2026-06,SKU-003-022,PRV-003,836,558,0,54.8,35.4
2026-06,SKU-003-023,PRV-003,922,470,0,74.2,28.8
2026-06,SKU-003-024,PRV-003,658,307,0,79.0,27.5
2026-07,SKU-003-001,PRV-003,500,369,0,47.2,38.9
2026-07,SKU-003-002,PRV-003,397,166,0,60.5,33.2
2026-07,SKU-003-003,PRV-003,112,75,0,50.1,37.4
2026-07,SKU-003-004,PRV-003,535,377,0,45.5,39.8
2026-07,SKU-003-005,PRV-003,136,105,0,46.9,39.0
2026-07,SKU-003-006,PRV-003,549,246,0,79.2,27.5
2026-07,SKU-003-007,PRV-003,292,97,0,75.5,28.4
2026-07,SKU-003-008,PRV-003,320,199,0,47.8,38.6
2026-07,SKU-003-009,PRV-003,140,94,0,49.4,37.8
2026-07,SKU-003-010,PRV-003,772,232,0,81.0,27.0
2026-07,SKU-003-011,PRV-003,592,281,0,73.1,29.1
2026-07,SKU-003-012,PRV-003,229,143,0,50.9,37.1
2026-07,SKU-003-013,PRV-003,628,449,0,47.3,38.8
2026-07,SKU-003-014,PRV-003,522,309,0,50.4,37.3
2026-07,SKU-003-015,PRV-003,774,311,0,60.5,33.2
2026-07,SKU-003-016,PRV-003,583,396,0,56.6,34.6
2026-07,SKU-003-017,PRV-003,150,109,16,49.5,37.8
2026-07,SKU-003-018,PRV-003,150,63,0,70.3,29.9
2026-07,SKU-003-019,PRV-003,295,143,0,75.0,28.6
2026-07,SKU-003-020,PRV-003,559,225,0,61.9,32.7
2026-07,SKU-003-021,PRV-003,522,280,0,44.5,40.3
2026-07,SKU-003-022,PRV-003,1008,393,0,63.8,32.0
2026-07,SKU-003-023,PRV-003,861,348,0,77.1,28.0
2026-07,SKU-003-024,PRV-003,610,237,0,80.6,27.1
2026-08,SKU-003-001,PRV-003,684,277,0,66.2,31.2
2026-08,SKU-003-002,PRV-003,408,241,0,61.2,32.9
2026-08,SKU-003-003,PRV-003,83,38,12,65.5,31.4
2026-08,SKU-003-004,PRV-003,638,471,0,47.5,38.7
2026-08,SKU-003-005,PRV-003,201,138,0,52.0,36.6
2026-08,SKU-003-006,PRV-003,388,195,0,51.1,37.0
2026-08,SKU-003-007,PRV-003,148,88,0,44.0,40.6
2026-08,SKU-003-008,PRV-003,568,248,0,80.4,27.2
2026-08,SKU-003-009,PRV-003,150,53,7,77.6,27.9
2026-08,SKU-003-010,PRV-003,732,403,0,62.6,32.4
2026-08,SKU-003-011,PRV-003,516,292,0,57.3,34.4
2026-08,SKU-003-012,PRV-003,430,163,2,82.2,26.7
2026-08,SKU-003-013,PRV-003,783,341,0,64.7,31.7
2026-08,SKU-003-014,PRV-003,610,399,0,57.9,34.1
2026-08,SKU-003-015,PRV-003,788,324,0,55.6,35.0
2026-08,SKU-003-016,PRV-003,573,365,0,53.4,36.0
2026-08,SKU-003-017,PRV-003,230,165,0,49.6,37.7
2026-08,SKU-003-018,PRV-003,143,54,0,61.3,32.9
2026-08,SKU-003-019,PRV-003,338,146,0,74.6,28.7
2026-08,SKU-003-020,PRV-003,659,336,0,69.4,30.2
2026-08,SKU-003-021,PRV-003,644,409,0,55.0,35.3
2026-08,SKU-003-022,PRV-003,1201,560,0,83.2,26.5
2026-08,SKU-003-023,PRV-003,665,315,0,57.8,34.2
2026-08,SKU-003-024,PRV-003,539,335,0,56.7,34.6
2024-09,SKU-004-001,PRV-004,119,61,0,54.1,35.7
2024-09,SKU-004-002,PRV-004,45,19,0,75.0,28.6
2024-09,SKU-004-003,PRV-004,43,20,0,71.7,29.5
2024-09,SKU-004-007,PRV-004,108,49,5,52.3,36.5
2024-09,SKU-004-008,PRV-004,28,19,0,56.0,34.9
2024-09,SKU-004-010,PRV-004,34,17,0,72.9,29.2
2024-09,SKU-004-012,PRV-004,67,37,0,54.3,35.6
2024-09,SKU-004-013,PRV-004,327,148,0,83.1,26.5
2024-09,SKU-004-014,PRV-004,34,21,0,48.6,38.2
2024-09,SKU-004-016,PRV-004,30,16,0,50.0,37.5
2024-10,SKU-004-001,PRV-004,108,59,0,61.1,32.9
2024-10,SKU-004-002,PRV-004,47,23,0,74.2,28.8
2024-10,SKU-004-003,PRV-004,35,22,0,52.5,36.4
2024-10,SKU-004-007,PRV-004,255,120,0,82.3,26.7
2024-10,SKU-004-008,PRV-004,40,17,0,63.2,32.2
2024-10,SKU-004-010,PRV-004,30,13,5,52.9,36.2
2024-10,SKU-004-012,PRV-004,83,29,0,80.3,27.2
2024-10,SKU-004-013,PRV-004,161,108,0,44.7,40.1
2024-10,SKU-004-014,PRV-004,50,20,0,65.2,31.5
2024-10,SKU-004-016,PRV-004,31,23,0,48.9,38.0
2024-11,SKU-004-001,PRV-004,152,73,0,71.2,29.6
2024-11,SKU-004-002,PRV-004,60,30,0,56.2,34.8
2024-11,SKU-004-003,PRV-004,70,35,0,72.4,29.3
2024-11,SKU-004-007,PRV-004,224,110,0,78.1,27.7
2024-11,SKU-004-008,PRV-004,24,10,12,60.0,33.3
2024-11,SKU-004-010,PRV-004,68,31,0,78.5,27.7
2024-11,SKU-004-012,PRV-004,126,58,0,66.3,31.1
2024-11,SKU-004-013,PRV-004,243,119,0,52.1,36.6
2024-11,SKU-004-014,PRV-004,79,23,0,79.0,27.5
2024-11,SKU-004-016,PRV-004,51,21,0,66.5,31.1
2024-12,SKU-004-001,PRV-004,156,61,0,73.1,29.1
2024-12,SKU-004-002,PRV-004,54,23,0,62.3,32.5
2024-12,SKU-004-003,PRV-004,42,22,0,63.0,32.3
2024-12,SKU-004-007,PRV-004,140,69,5,46.7,39.1
2024-12,SKU-004-008,PRV-004,44,18,0,69.5,30.2
2024-12,SKU-004-010,PRV-004,46,21,0,57.5,34.3
2024-12,SKU-004-012,PRV-004,91,46,0,58.1,34.1
2024-12,SKU-004-013,PRV-004,316,155,0,79.7,27.4
2024-12,SKU-004-014,PRV-004,70,31,0,77.8,27.8
2024-12,SKU-004-016,PRV-004,52,21,0,78.0,27.8
2025-01,SKU-004-001,PRV-004,155,74,0,66.4,31.1
2025-01,SKU-004-002,PRV-004,26,12,3,48.8,38.1
2025-01,SKU-004-003,PRV-004,42,12,0,78.8,27.6
2025-01,SKU-004-007,PRV-004,145,54,0,61.3,32.9
2025-01,SKU-004-008,PRV-004,37,14,0,74.0,28.8
2025-01,SKU-004-010,PRV-004,30,19,0,52.9,36.2
2025-01,SKU-004-012,PRV-004,76,32,0,73.5,29.0
2025-01,SKU-004-013,PRV-004,272,104,0,64.8,31.7
2025-01,SKU-004-014,PRV-004,41,24,0,55.9,34.9
2025-01,SKU-004-016,PRV-004,48,20,0,80.0,27.3
2025-02,SKU-004-001,PRV-004,115,64,0,60.5,33.1
2025-02,SKU-004-002,PRV-004,46,15,0,76.7,28.1
2025-02,SKU-004-003,PRV-004,29,19,0,48.3,38.3
2025-02,SKU-004-007,PRV-004,113,67,3,57.5,34.3
2025-02,SKU-004-008,PRV-004,26,15,0,60.0,33.3
2025-02,SKU-004-010,PRV-004,35,19,0,70.0,30.0
2025-02,SKU-004-012,PRV-004,52,32,0,55.7,35.0
2025-02,SKU-004-013,PRV-004,273,157,0,64.5,31.8
2025-02,SKU-004-014,PRV-004,60,23,0,81.8,26.8
2025-02,SKU-004-016,PRV-004,32,17,0,45.7,39.6
2025-03,SKU-004-001,PRV-004,120,83,0,48.6,38.1
2025-03,SKU-004-002,PRV-004,69,29,0,79.6,27.4
2025-03,SKU-004-003,PRV-004,41,17,0,68.3,30.5
2025-03,SKU-004-007,PRV-004,230,106,0,71.1,29.7
2025-03,SKU-004-008,PRV-004,48,18,0,75.8,28.4
2025-03,SKU-004-010,PRV-004,38,19,0,76.0,28.3
2025-03,SKU-004-012,PRV-004,57,39,0,48.9,38.0
2025-03,SKU-004-013,PRV-004,301,130,0,61.0,33.0
2025-03,SKU-004-014,PRV-004,43,18,0,75.9,28.3
2025-03,SKU-004-016,PRV-004,35,18,0,58.3,34.0
2025-04,SKU-004-001,PRV-004,129,75,0,61.4,32.8
2025-04,SKU-004-002,PRV-004,57,36,0,61.1,32.9
2025-04,SKU-004-003,PRV-004,60,28,0,78.3,27.7
2025-04,SKU-004-007,PRV-004,252,106,0,83.1,26.5
2025-04,SKU-004-008,PRV-004,33,19,0,47.1,38.9
2025-04,SKU-004-010,PRV-004,22,16,3,47.1,38.9
2025-04,SKU-004-012,PRV-004,92,40,0,69.0,30.3
2025-04,SKU-004-013,PRV-004,222,126,0,62.8,32.3
2025-04,SKU-004-014,PRV-004,64,22,0,80.0,27.3
2025-04,SKU-004-016,PRV-004,58,23,0,82.9,26.6
