shift_date,shift,machine_id,plant_id,planned_production_time_min,stop_time_min,run_time_min,changeover_min_excluded_from_planned,ideal_cycle_time_sec,total_count,good_count,scheduled_units
2026-04-28,A,PRESS-03,BRM,480.0,88.0,392.0,0.0,2.4,9397,9218,9291
2026-04-28,A,WELD-01,BRM,480.0,29.4,450.6,0.0,18.5,1188,1171,1118
2026-04-28,A,WELD-02,BRM,480.0,80.6,399.4,0.0,18.5,1247,1238,1203
2026-04-28,B,PRESS-01,BRM,480.0,172.5,307.5,0.0,4.2,4301,4222,4002
2026-04-28,B,PRESS-02,BRM,480.0,281.0,199.0,0.0,3.1,3768,3657,3569
2026-04-28,B,PRESS-03,BRM,480.0,75.8,404.2,0.0,2.4,9899,9784,9283
2026-04-28,B,WELD-01,BRM,480.0,51.9,428.1,0.0,18.5,1187,1161,1124
2026-04-28,B,WELD-02,BRM,480.0,94.9,385.1,0.0,18.5,1215,1207,1160
2026-04-28,C,PRESS-01,BRM,480.0,266.4,213.6,0.0,4.2,2913,2828,2689
2026-04-28,C,PRESS-02,BRM,480.0,429.4,50.6,0.0,3.1,937,910,903
2026-04-28,C,PRESS-03,BRM,480.0,111.1,368.9,0.0,2.4,8773,8626,8007
2026-04-28,C,WELD-01,BRM,480.0,82.6,397.4,0.0,18.5,1092,1074,1043
2026-04-28,C,WELD-02,BRM,480.0,106.2,373.8,0.0,18.5,1172,1169,1160
2026-04-28,A,CNC-01,STW,480.0,97.8,382.2,0.0,52.0,431,427,306
2026-04-28,A,CNC-02,STW,480.0,124.6,355.4,0.0,52.0,398,395,370
2026-04-28,A,CNC-03,STW,480.0,460.0,20.0,0.0,48.0,24,24,25
2026-04-28,A,CNC-04,STW,480.0,73.7,406.3,0.0,48.0,501,497,458
2026-04-28,A,GRIND-01,STW,480.0,141.4,338.6,0.0,76.0,251,247,229
2026-04-28,B,CNC-01,STW,480.0,105.0,375.0,0.0,52.0,404,397,283
2026-04-28,B,CNC-02,STW,480.0,102.1,377.9,0.0,52.0,422,422,420
2026-04-28,B,CNC-03,STW,480.0,253.3,226.7,0.0,48.0,273,272,275
2026-04-28,B,CNC-04,STW,480.0,93.5,386.5,0.0,48.0,470,470,463
2026-04-28,B,GRIND-01,STW,480.0,120.7,359.3,0.0,76.0,272,268,259
2026-04-28,C,CNC-01,STW,480.0,126.2,353.8,0.0,52.0,397,391,269
2026-04-28,C,CNC-02,STW,480.0,93.8,386.2,0.0,52.0,430,426,425
2026-04-28,C,CNC-03,STW,480.0,351.7,128.3,0.0,48.0,146,146,145
2026-04-28,C,CNC-04,STW,480.0,99.9,380.1,0.0,48.0,459,459,450
2026-04-28,C,GRIND-01,STW,480.0,171.8,308.2,0.0,76.0,236,234,223
2026-04-28,A,ASSY-01,VLD,414.4,0.0,414.4,65.6,31.0,766,745,722
2026-04-28,A,ASSY-02,VLD,403.3,37.5,365.8,76.7,31.0,653,643,599
2026-04-28,A,LEAK-01,VLD,462.2,75.3,386.8,17.8,22.0,1003,976,934
2026-04-28,A,PACK-01,VLD,464.1,100.0,364.1,15.9,9.5,2238,2036,2047
2026-04-28,B,ASSY-01,VLD,480.0,89.6,390.4,0.0,31.0,725,716,707
2026-04-28,B,ASSY-02,VLD,393.1,0.0,393.1,86.9,31.0,718,705,723
2026-04-28,B,LEAK-01,VLD,462.6,49.9,412.7,17.4,22.0,1088,1061,1074
2026-04-28,B,PACK-01,VLD,460.2,93.7,366.4,19.8,9.5,2245,2034,2127
2026-04-29,A,PRESS-01,BRM,480.0,132.6,347.4,0.0,4.2,4662,4557,4647
2026-04-29,A,PRESS-02,BRM,480.0,310.7,169.3,0.0,3.1,3124,3078,2892
2026-04-29,A,PRESS-03,BRM,480.0,121.7,358.3,0.0,2.4,8654,8531,8303
2026-04-29,A,WELD-01,BRM,480.0,45.2,434.8,0.0,18.5,1144,1114,1128
2026-04-29,A,WELD-02,BRM,480.0,84.8,395.2,0.0,18.5,1249,1248,1242
2026-04-29,B,PRESS-01,BRM,480.0,149.5,330.5,0.0,4.2,4576,4487,4319
2026-04-29,B,PRESS-02,BRM,480.0,255.2,224.8,0.0,3.1,4187,4096,3948
2026-04-29,B,PRESS-03,BRM,480.0,104.6,375.4,0.0,2.4,9301,9216,9050
2026-04-29,B,WELD-01,BRM,480.0,55.0,425.0,0.0,18.5,1249,1226,1236
2026-04-29,B,WELD-02,BRM,480.0,94.4,385.6,0.0,18.5,1222,1209,1192
2026-04-29,C,PRESS-01,BRM,480.0,177.6,302.4,0.0,4.2,3961,3846,3933
2026-04-29,C,PRESS-02,BRM,480.0,329.4,150.6,0.0,3.1,2678,2631,2644
2026-04-29,C,PRESS-03,BRM,480.0,148.0,332.0,0.0,2.4,7948,7846,7468
2026-04-29,C,WELD-01,BRM,480.0,84.1,395.9,0.0,18.5,1093,1076,1028
2026-04-29,C,WELD-02,BRM,480.0,81.9,398.1,0.0,18.5,1257,1241,1250
2026-04-29,A,CNC-01,STW,480.0,65.2,414.8,0.0,52.0,469,465,319
2026-04-29,A,CNC-02,STW,480.0,107.6,372.4,0.0,52.0,412,407,411
2026-04-29,A,CNC-03,STW,480.0,335.2,144.8,0.0,48.0,176,176,178
2026-04-29,A,CNC-04,STW,480.0,98.3,381.7,0.0,48.0,453,453,432
2026-04-29,A,GRIND-01,STW,480.0,157.5,322.5,0.0,76.0,244,241,245
2026-04-29,B,CNC-01,STW,480.0,72.8,407.2,0.0,52.0,451,450,308
2026-04-29,B,CNC-02,STW,480.0,120.6,359.4,0.0,52.0,412,408,393
2026-04-29,B,CNC-03,STW,480.0,267.0,213.0,0.0,48.0,262,261,252
2026-04-29,B,CNC-04,STW,480.0,92.5,387.5,0.0,48.0,470,470,436
2026-04-29,B,GRIND-01,STW,480.0,138.4,341.6,0.0,76.0,257,255,242
2026-04-29,C,CNC-01,STW,480.0,95.4,384.6,0.0,52.0,420,416,294
2026-04-29,C,CNC-02,STW,480.0,98.1,381.9,0.0,52.0,427,423,405
2026-04-29,C,CNC-03,STW,480.0,296.3,183.7,0.0,48.0,218,216,226
2026-04-29,C,CNC-04,STW,480.0,85.1,394.9,0.0,48.0,472,468,433
2026-04-29,C,GRIND-01,STW,480.0,147.0,333.0,0.0,76.0,247,244,226
2026-04-29,A,ASSY-01,VLD,434.3,35.1,399.2,45.7,31.0,742,728,692
2026-04-29,A,ASSY-02,VLD,407.0,40.3,366.7,73.0,31.0,662,647,665
2026-04-29,A,LEAK-01,VLD,480.0,80.0,400.0,0.0,22.0,1051,1030,1043
2026-04-29,A,PACK-01,VLD,445.4,42.5,402.9,34.6,9.5,2537,2310,2428
2026-04-29,B,ASSY-01,VLD,480.0,85.4,394.6,0.0,31.0,726,714,688
2026-04-29,B,ASSY-02,VLD,480.0,87.2,392.8,0.0,31.0,700,691,696
2026-04-29,B,LEAK-01,VLD,480.0,109.4,370.6,0.0,22.0,991,978,969
2026-04-29,B,PACK-01,VLD,439.3,38.8,400.5,40.7,9.5,2428,2190,2419
2026-04-30,A,PRESS-01,BRM,480.0,160.0,320.0,0.0,4.2,4368,4235,4274
2026-04-30,A,PRESS-02,BRM,480.0,235.4,244.6,0.0,3.1,4679,4579,4573
2026-04-30,A,PRESS-03,BRM,480.0,87.3,392.7,0.0,2.4,9691,9602,9107
2026-04-30,A,WELD-01,BRM,480.0,36.2,443.8,0.0,18.5,1251,1239,1158
2026-04-30,A,WELD-02,BRM,480.0,60.1,419.9,0.0,18.5,1308,1295,1287
2026-04-30,B,PRESS-01,BRM,480.0,195.6,284.4,0.0,4.2,3841,3768,3557
2026-04-30,B,PRESS-02,BRM,480.0,460.0,20.0,0.0,3.1,372,368,363
2026-04-30,B,PRESS-03,BRM,480.0,85.5,394.5,0.0,2.4,9774,9632,9727
2026-04-30,B,WELD-01,BRM,480.0,38.7,441.3,0.0,18.5,1278,1264,1201
2026-04-30,B,WELD-02,BRM,480.0,60.5,419.5,0.0,18.5,1300,1287,1310
2026-04-30,C,PRESS-01,BRM,480.0,198.5,281.5,0.0,4.2,3795,3681,3576
2026-04-30,C,PRESS-02,BRM,480.0,320.6,159.4,0.0,3.1,2948,2890,2749
2026-04-30,C,PRESS-03,BRM,480.0,242.4,237.6,0.0,2.4,5801,5738,5290
2026-04-30,C,WELD-01,BRM,480.0,65.4,414.6,0.0,18.5,1154,1116,1074
2026-04-30,C,WELD-02,BRM,480.0,124.8,355.2,0.0,18.5,1120,1112,1128
2026-04-30,A,CNC-01,STW,480.0,116.1,363.9,0.0,52.0,399,395,289
2026-04-30,A,CNC-02,STW,480.0,96.7,383.3,0.0,52.0,427,424,404
2026-04-30,A,CNC-03,STW,480.0,227.5,252.5,0.0,48.0,310,307,312
2026-04-30,A,CNC-04,STW,480.0,85.2,394.8,0.0,48.0,479,476,442
2026-04-30,A,GRIND-01,STW,480.0,154.9,325.1,0.0,76.0,246,244,227
2026-04-30,B,CNC-01,STW,480.0,80.1,399.9,0.0,52.0,448,446,306
2026-04-30,B,CNC-02,STW,480.0,96.1,383.9,0.0,52.0,434,427,409
2026-04-30,B,CNC-03,STW,480.0,334.8,145.2,0.0,48.0,177,176,187
2026-04-30,B,CNC-04,STW,480.0,63.1,416.9,0.0,48.0,506,504,465
2026-04-30,B,GRIND-01,STW,480.0,82.8,397.2,0.0,76.0,304,301,278
2026-04-30,C,CNC-01,STW,480.0,78.9,401.1,0.0,52.0,451,444,314
2026-04-30,C,CNC-02,STW,480.0,124.2,355.8,0.0,52.0,397,390,375
2026-04-30,C,CNC-03,STW,480.0,265.8,214.2,0.0,48.0,256,254,254
2026-04-30,C,CNC-04,STW,480.0,96.8,383.2,0.0,48.0,465,460,435
2026-04-30,C,GRIND-01,STW,480.0,146.8,333.2,0.0,76.0,250,246,250
2026-04-30,A,ASSY-01,VLD,480.0,112.5,367.5,0.0,31.0,676,668,660
2026-04-30,A,ASSY-02,VLD,480.0,107.9,372.1,0.0,31.0,676,674,673
2026-04-30,A,LEAK-01,VLD,480.0,94.1,385.9,0.0,22.0,1012,990,1019
2026-04-30,A,PACK-01,VLD,459.1,74.3,384.8,20.9,9.5,2340,2137,2341
2026-04-30,B,ASSY-01,VLD,480.0,106.0,374.0,0.0,31.0,698,691,690
2026-04-30,B,ASSY-02,VLD,480.0,77.9,402.1,0.0,31.0,714,704,683
2026-04-30,B,LEAK-01,VLD,480.0,91.9,388.1,0.0,22.0,1025,1004,1020
2026-04-30,B,PACK-01,VLD,437.9,75.5,362.4,42.1,9.5,2184,1998,2063
2026-05-01,A,PRESS-01,BRM,480.0,164.6,315.4,0.0,4.2,4320,4237,4020
2026-05-01,A,PRESS-02,BRM,480.0,236.9,243.1,0.0,3.1,4571,4498,4345
2026-05-01,A,PRESS-03,BRM,480.0,92.4,387.6,0.0,2.4,9338,9248,8732
2026-05-01,A,WELD-01,BRM,480.0,36.4,443.6,0.0,18.5,1218,1203,1155
2026-05-01,A,WELD-02,BRM,480.0,62.1,417.9,0.0,18.5,1331,1317,1255
2026-05-01,B,PRESS-01,BRM,480.0,164.3,315.7,0.0,4.2,4184,4098,3866
2026-05-01,B,PRESS-02,BRM,480.0,195.4,284.6,0.0,3.1,5258,5117,4895
2026-05-01,B,PRESS-03,BRM,480.0,72.8,407.2,0.0,2.4,9696,9616,9746
2026-05-01,B,WELD-01,BRM,480.0,62.2,417.8,0.0,18.5,1197,1181,1151
2026-05-01,B,WELD-02,BRM,480.0,62.4,417.6,0.0,18.5,1343,1326,1258
2026-05-01,C,PRESS-01,BRM,480.0,238.0,242.0,0.0,4.2,3191,3131,2978
2026-05-01,C,PRESS-02,BRM,480.0,280.4,199.6,0.0,3.1,3621,3563,3318
2026-05-01,C,PRESS-03,BRM,480.0,150.2,329.8,0.0,2.4,8099,8030,7703
2026-05-01,C,WELD-01,BRM,480.0,58.9,421.1,0.0,18.5,1176,1160,1103
2026-05-01,C,WELD-02,BRM,480.0,219.5,260.5,0.0,18.5,814,801,800
2026-05-01,A,CNC-01,STW,480.0,111.4,368.6,0.0,52.0,414,411,280
2026-05-01,A,CNC-02,STW,480.0,78.3,401.7,0.0,52.0,446,442,424
2026-05-01,A,CNC-03,STW,480.0,251.6,228.4,0.0,48.0,285,284,297
2026-05-01,A,CNC-04,STW,480.0,83.5,396.5,0.0,48.0,484,481,478
2026-05-01,A,GRIND-01,STW,480.0,106.9,373.1,0.0,76.0,283,280,270
2026-05-01,B,CNC-01,STW,480.0,116.0,364.0,0.0,52.0,420,419,311
2026-05-01,B,CNC-02,STW,480.0,131.0,349.0,0.0,52.0,395,389,390
2026-05-01,B,CNC-03,STW,480.0,303.2,176.8,0.0,48.0,216,215,221
2026-05-01,B,CNC-04,STW,480.0,83.5,396.5,0.0,48.0,487,482,466
2026-05-01,B,GRIND-01,STW,480.0,106.9,373.1,0.0,76.0,288,285,270
2026-05-01,C,CNC-01,STW,480.0,82.7,397.3,0.0,52.0,438,437,314
2026-05-01,C,CNC-02,STW,480.0,141.1,338.9,0.0,52.0,372,370,349
2026-05-01,C,CNC-03,STW,480.0,339.0,141.0,0.0,48.0,170,169,170
2026-05-01,C,CNC-04,STW,480.0,75.5,404.5,0.0,48.0,492,490,462
2026-05-01,C,GRIND-01,STW,480.0,164.1,315.9,0.0,76.0,240,237,236
2026-05-01,A,ASSY-01,VLD,480.0,101.9,378.1,0.0,31.0,703,696,670
2026-05-01,A,ASSY-02,VLD,432.1,83.3,348.8,47.9,31.0,628,610,599
2026-05-01,A,LEAK-01,VLD,480.0,85.9,394.1,0.0,22.0,1047,1026,968
2026-05-01,A,PACK-01,VLD,444.6,40.3,404.2,35.4,9.5,2481,2248,2498
2026-05-01,B,ASSY-01,VLD,480.0,109.8,370.2,0.0,31.0,680,670,672
2026-05-01,B,ASSY-02,VLD,407.7,10.9,396.7,72.3,31.0,708,689,697
2026-05-01,B,LEAK-01,VLD,480.0,71.6,408.4,0.0,22.0,1080,1065,991
2026-05-01,B,PACK-01,VLD,480.0,74.2,405.8,0.0,9.5,2497,2456,2466
2026-05-02,A,PRESS-01,BRM,480.0,156.4,323.6,0.0,4.2,4341,4260,4168
2026-05-02,A,PRESS-02,BRM,480.0,241.6,238.4,0.0,3.1,4486,4364,4368
2026-05-02,A,PRESS-03,BRM,480.0,91.7,388.3,0.0,2.4,9244,9172,8866
2026-05-02,A,WELD-01,BRM,480.0,57.2,422.8,0.0,18.5,1189,1173,1090
2026-05-02,A,WELD-02,BRM,480.0,90.5,389.5,0.0,18.5,1238,1227,1237
2026-05-02,A,CNC-01,STW,480.0,106.6,373.4,0.0,52.0,424,420,304
2026-05-02,A,CNC-02,STW,480.0,105.9,374.1,0.0,52.0,417,414,414
2026-05-02,A,CNC-03,STW,480.0,266.8,213.2,0.0,48.0,261,260,267
2026-05-02,A,CNC-04,STW,480.0,102.7,377.3,0.0,48.0,457,454,432
2026-05-02,A,GRIND-01,STW,480.0,145.6,334.4,0.0,76.0,249,246,243
2026-05-04,A,PRESS-01,BRM,480.0,154.4,325.6,0.0,4.2,4440,4294,4306
2026-05-04,A,PRESS-02,BRM,480.0,460.0,20.0,0.0,3.1,366,356,344
2026-05-04,A,PRESS-03,BRM,480.0,85.2,394.8,0.0,2.4,9680,9476,8826
2026-05-04,A,WELD-01,BRM,480.0,52.5,427.5,0.0,18.5,1205,1187,1172
2026-05-04,A,WELD-02,BRM,480.0,73.4,406.6,0.0,18.5,1248,1233,1167
2026-05-04,B,PRESS-01,BRM,480.0,181.7,298.3,0.0,4.2,4035,3930,3851
2026-05-04,B,PRESS-02,BRM,480.0,171.5,308.5,0.0,3.1,5726,5625,5385
2026-05-04,B,PRESS-03,BRM,480.0,86.0,394.0,0.0,2.4,9662,9519,9740
2026-05-04,B,WELD-01,BRM,480.0,52.4,427.6,0.0,18.5,1134,1113,1077
2026-05-04,B,WELD-02,BRM,480.0,94.7,385.3,0.0,18.5,1208,1200,1149
2026-05-04,C,PRESS-01,BRM,480.0,228.1,251.9,0.0,4.2,3320,3249,3103
2026-05-04,C,PRESS-02,BRM,480.0,328.3,151.7,0.0,3.1,2847,2805,2852
2026-05-04,C,PRESS-03,BRM,480.0,104.5,375.5,0.0,2.4,9263,9113,8591
2026-05-04,C,WELD-01,BRM,480.0,56.0,424.0,0.0,18.5,1212,1184,1189
2026-05-04,C,WELD-02,BRM,480.0,105.1,374.9,0.0,18.5,1157,1139,1112
2026-05-04,A,CNC-01,STW,480.0,67.1,412.9,0.0,52.0,468,462,332
2026-05-04,A,CNC-02,STW,480.0,130.7,349.3,0.0,52.0,387,384,362
2026-05-04,A,CNC-03,STW,480.0,314.1,165.9,0.0,48.0,207,206,217
2026-05-04,A,CNC-04,STW,480.0,77.7,402.3,0.0,48.0,490,486,476
2026-05-04,A,GRIND-01,STW,480.0,161.3,318.7,0.0,76.0,237,234,231
2026-05-04,B,CNC-01,STW,480.0,69.5,410.5,0.0,52.0,464,459,337
2026-05-04,B,CNC-02,STW,480.0,111.4,368.6,0.0,52.0,413,410,406
2026-05-04,B,CNC-03,STW,480.0,236.9,243.1,0.0,48.0,302,300,296
2026-05-04,B,CNC-04,STW,480.0,51.5,428.5,0.0,48.0,519,518,476
2026-05-04,B,GRIND-01,STW,480.0,148.6,331.4,0.0,76.0,253,248,234
2026-05-04,C,CNC-01,STW,480.0,83.0,397.0,0.0,52.0,443,441,302
2026-05-04,C,CNC-02,STW,480.0,149.3,330.7,0.0,52.0,359,357,359
2026-05-04,C,CNC-03,STW,480.0,255.1,224.9,0.0,48.0,272,272,263
2026-05-04,C,CNC-04,STW,480.0,111.4,368.6,0.0,48.0,450,446,448
2026-05-04,C,GRIND-01,STW,480.0,132.7,347.3,0.0,76.0,260,259,249
2026-05-04,A,ASSY-01,VLD,451.0,67.5,383.6,29.0,31.0,715,696,658
2026-05-04,A,ASSY-02,VLD,413.8,89.2,324.6,66.2,31.0,593,576,595
2026-05-04,A,LEAK-01,VLD,480.0,61.6,418.4,0.0,22.0,1118,1094,1046
2026-05-04,A,PACK-01,VLD,480.0,88.3,391.7,0.0,9.5,2420,2359,2339
2026-05-04,B,ASSY-01,VLD,441.0,50.5,390.4,39.0,31.0,726,709,727
2026-05-04,B,ASSY-02,VLD,445.8,79.0,366.8,34.2,31.0,665,645,642
2026-05-04,B,LEAK-01,VLD,459.6,56.1,403.5,20.4,22.0,1071,1035,1053
2026-05-04,B,PACK-01,VLD,480.0,101.2,378.8,0.0,9.5,2364,2317,2383
2026-05-05,A,PRESS-01,BRM,480.0,161.2,318.8,0.0,4.2,4280,4195,4220
2026-05-05,A,PRESS-02,BRM,480.0,460.0,20.0,0.0,3.1,378,367,354
2026-05-05,A,PRESS-03,BRM,480.0,120.8,359.2,0.0,2.4,8569,8422,8319
2026-05-05,A,WELD-01,BRM,480.0,36.1,443.9,0.0,18.5,1229,1215,1136
2026-05-05,A,WELD-02,BRM,480.0,82.1,397.9,0.0,18.5,1263,1253,1185
2026-05-05,B,PRESS-01,BRM,480.0,197.8,282.2,0.0,4.2,3830,3723,3816
2026-05-05,B,PRESS-02,BRM,480.0,283.7,196.3,0.0,3.1,3717,3638,3479
2026-05-05,B,PRESS-03,BRM,480.0,112.7,367.3,0.0,2.4,8955,8896,9032
2026-05-05,B,WELD-01,BRM,480.0,49.7,430.3,0.0,18.5,1209,1191,1182
2026-05-05,B,WELD-02,BRM,480.0,75.8,404.2,0.0,18.5,1295,1279,1222
2026-05-05,C,PRESS-01,BRM,480.0,273.4,206.6,0.0,4.2,2787,2697,2593
2026-05-05,C,PRESS-02,BRM,480.0,323.7,156.3,0.0,3.1,2860,2790,2851
2026-05-05,C,PRESS-03,BRM,480.0,147.6,332.4,0.0,2.4,8039,7963,7827
2026-05-05,C,WELD-01,BRM,480.0,50.5,429.5,0.0,18.5,1225,1208,1219
2026-05-05,C,WELD-02,BRM,480.0,112.0,368.0,0.0,18.5,1118,1104,1110
2026-05-05,A,CNC-01,STW,480.0,76.3,403.7,0.0,52.0,460,456,319
2026-05-05,A,CNC-02,STW,480.0,110.5,369.5,0.0,52.0,420,416,419
2026-05-05,A,CNC-03,STW,480.0,260.3,219.7,0.0,48.0,273,270,271
2026-05-05,A,CNC-04,STW,480.0,63.2,416.8,0.0,48.0,503,495,481
2026-05-05,A,GRIND-01,STW,480.0,97.3,382.7,0.0,76.0,289,287,289
2026-05-05,B,CNC-01,STW,480.0,81.9,398.1,0.0,52.0,453,450,326
2026-05-05,B,CNC-02,STW,480.0,105.6,374.4,0.0,52.0,419,415,395
2026-05-05,B,CNC-03,STW,480.0,327.8,152.2,0.0,48.0,184,182,178
2026-05-05,B,CNC-04,STW,480.0,69.0,411.0,0.0,48.0,500,500,488
2026-05-05,B,GRIND-01,STW,480.0,153.9,326.1,0.0,76.0,255,249,239
2026-05-05,C,CNC-01,STW,480.0,122.2,357.8,0.0,52.0,397,392,284
2026-05-05,C,CNC-02,STW,480.0,85.3,394.7,0.0,52.0,435,431,406
2026-05-05,C,CNC-03,STW,480.0,218.2,261.8,0.0,48.0,307,301,302
2026-05-05,C,CNC-04,STW,480.0,94.4,385.6,0.0,48.0,465,465,446
2026-05-05,C,GRIND-01,STW,480.0,133.0,347.0,0.0,76.0,257,255,254
2026-05-05,A,ASSY-01,VLD,410.3,52.5,357.8,69.7,31.0,670,657,611
2026-05-05,A,ASSY-02,VLD,480.0,124.8,355.2,0.0,31.0,639,624,642
2026-05-05,A,LEAK-01,VLD,480.0,78.1,401.9,0.0,22.0,1026,995,997
2026-05-05,A,PACK-01,VLD,462.4,75.1,387.3,17.6,9.5,2417,2199,2382
2026-05-05,B,ASSY-01,VLD,370.5,6.6,363.9,109.5,31.0,667,655,611
2026-05-05,B,ASSY-02,VLD,433.1,64.7,368.3,46.9,31.0,669,653,652
2026-05-05,B,LEAK-01,VLD,480.0,79.2,400.8,0.0,22.0,1060,1035,1050
2026-05-05,B,PACK-01,VLD,464.6,73.1,391.6,15.4,9.5,2429,2192,2310
2026-05-06,A,PRESS-01,BRM,480.0,143.1,336.9,0.0,4.2,4640,4541,4671
2026-05-06,A,PRESS-02,BRM,480.0,198.0,282.0,0.0,3.1,5306,5157,5179
2026-05-06,A,PRESS-03,BRM,480.0,63.0,417.0,0.0,2.4,10171,10040,9676
2026-05-06,A,WELD-01,BRM,480.0,120.8,359.2,0.0,18.5,1006,985,980
2026-05-06,A,WELD-02,BRM,480.0,80.6,399.4,0.0,18.5,1264,1249,1182
2026-05-06,B,PRESS-01,BRM,480.0,176.8,303.2,0.0,4.2,4210,4128,3840
2026-05-06,B,PRESS-02,BRM,480.0,211.0,269.0,0.0,3.1,5000,4876,4871
2026-05-06,B,PRESS-03,BRM,480.0,139.5,340.5,0.0,2.4,8142,8039,7799
2026-05-06,B,WELD-01,BRM,480.0,45.2,434.8,0.0,18.5,1163,1142,1128
2026-05-06,B,WELD-02,BRM,480.0,66.3,413.7,0.0,18.5,1323,1297,1214
2026-05-06,C,PRESS-01,BRM,480.0,244.5,235.5,0.0,4.2,3170,3130,3081
2026-05-06,C,PRESS-02,BRM,480.0,237.0,243.0,0.0,3.1,4424,4284,4136
2026-05-06,C,PRESS-03,BRM,480.0,151.6,328.4,0.0,2.4,7824,7677,7770
2026-05-06,C,WELD-01,BRM,480.0,74.8,405.2,0.0,18.5,1110,1092,1072
2026-05-06,C,WELD-02,BRM,480.0,136.0,344.0,0.0,18.5,1085,1070,1012
2026-05-06,A,CNC-01,STW,480.0,107.8,372.2,0.0,52.0,418,418,290
2026-05-06,A,CNC-02,STW,480.0,92.8,387.2,0.0,52.0,435,434,416
2026-05-06,A,CNC-03,STW,480.0,227.3,252.7,0.0,48.0,306,305,322
2026-05-06,A,CNC-04,STW,480.0,84.1,395.9,0.0,48.0,494,490,470
2026-05-06,A,GRIND-01,STW,480.0,151.0,329.0,0.0,76.0,248,245,227
2026-05-06,B,CNC-01,STW,480.0,107.4,372.6,0.0,52.0,422,418,313
2026-05-06,B,CNC-02,STW,480.0,127.9,352.1,0.0,52.0,402,399,393
2026-05-06,B,CNC-03,STW,480.0,335.8,144.2,0.0,48.0,178,176,173
2026-05-06,B,CNC-04,STW,480.0,100.7,379.3,0.0,48.0,451,446,452
2026-05-06,B,GRIND-01,STW,480.0,158.7,321.3,0.0,76.0,242,239,224
2026-05-06,C,CNC-01,STW,480.0,92.5,387.5,0.0,52.0,429,427,317
2026-05-06,C,CNC-02,STW,480.0,93.1,386.9,0.0,52.0,422,419,417
2026-05-06,C,CNC-03,STW,480.0,214.4,265.6,0.0,48.0,325,324,311
2026-05-06,C,CNC-04,STW,480.0,117.8,362.2,0.0,48.0,438,434,438
2026-05-06,C,GRIND-01,STW,480.0,124.7,355.3,0.0,76.0,261,256,240
2026-05-06,A,ASSY-01,VLD,393.0,17.7,375.3,87.0,31.0,679,665,650
2026-05-06,A,ASSY-02,VLD,480.0,120.2,359.8,0.0,31.0,666,655,635
2026-05-06,A,LEAK-01,VLD,480.0,52.6,427.4,0.0,22.0,1152,1127,1092
2026-05-06,A,PACK-01,VLD,480.0,83.6,396.4,0.0,9.5,2430,2411,2373
2026-05-06,B,ASSY-01,VLD,437.0,72.9,364.1,43.0,31.0,668,656,637
2026-05-06,B,ASSY-02,VLD,480.0,79.9,400.1,0.0,31.0,702,694,700
2026-05-06,B,LEAK-01,VLD,480.0,77.8,402.2,0.0,22.0,1066,1041,984
2026-05-06,B,PACK-01,VLD,458.4,87.7,370.7,21.6,9.5,2245,2040,2049
2026-05-07,A,PRESS-01,BRM,480.0,168.5,311.5,0.0,4.2,4189,4109,4211
2026-05-07,A,PRESS-02,BRM,480.0,237.1,242.9,0.0,3.1,4448,4346,4312
2026-05-07,A,PRESS-03,BRM,480.0,110.5,369.5,0.0,2.4,8762,8621,8178
2026-05-07,A,WELD-01,BRM,480.0,41.7,438.3,0.0,18.5,1194,1172,1128
2026-05-07,A,WELD-02,BRM,480.0,71.8,408.2,0.0,18.5,1268,1254,1160
2026-05-07,B,PRESS-01,BRM,480.0,117.0,363.0,0.0,4.2,5035,4937,4954
2026-05-07,B,PRESS-02,BRM,480.0,358.4,121.6,0.0,3.1,2247,2196,2209
2026-05-07,B,PRESS-03,BRM,480.0,116.8,363.2,0.0,2.4,9008,8894,9047
2026-05-07,B,WELD-01,BRM,480.0,53.3,426.7,0.0,18.5,1191,1178,1144
2026-05-07,B,WELD-02,BRM,480.0,61.6,418.4,0.0,18.5,1320,1313,1217
2026-05-07,C,PRESS-01,BRM,480.0,240.4,239.6,0.0,4.2,3123,3048,3141
2026-05-07,C,PRESS-02,BRM,480.0,305.6,174.4,0.0,3.1,3076,3010,3067
2026-05-07,C,PRESS-03,BRM,480.0,161.4,318.6,0.0,2.4,7565,7432,6941
2026-05-07,C,WELD-01,BRM,480.0,76.0,404.0,0.0,18.5,1113,1091,1036
2026-05-07,C,WELD-02,BRM,480.0,106.1,373.9,0.0,18.5,1176,1165,1182
2026-05-07,A,CNC-01,STW,480.0,103.9,376.1,0.0,52.0,433,431,298
2026-05-07,A,CNC-02,STW,480.0,85.3,394.7,0.0,52.0,444,442,445
2026-05-07,A,CNC-03,STW,480.0,253.0,227.0,0.0,48.0,277,276,284
2026-05-07,A,CNC-04,STW,480.0,83.1,396.9,0.0,48.0,483,476,468
2026-05-07,A,GRIND-01,STW,480.0,101.0,379.0,0.0,76.0,292,288,291
2026-05-07,B,CNC-01,STW,480.0,75.7,404.3,0.0,52.0,455,451,330
2026-05-07,B,CNC-02,STW,480.0,123.0,357.0,0.0,52.0,391,389,370
2026-05-07,B,CNC-03,STW,480.0,308.2,171.8,0.0,48.0,206,204,210
2026-05-07,B,CNC-04,STW,480.0,91.2,388.8,0.0,48.0,476,472,466
2026-05-07,B,GRIND-01,STW,480.0,101.8,378.2,0.0,76.0,290,288,291
