event_id,event_date,shift,machine_id,plant_id,reason_code,duration_min
EV-019235,2026-07-01,A,LEAK-01,VLD,JAM,3.6
EV-019236,2026-07-01,A,PACK-01,VLD,CHG-OVER,15.6
EV-019237,2026-07-01,A,PACK-01,VLD,CHG-OVER,16.2
EV-019238,2026-07-01,A,PACK-01,VLD,ADJ-TOOL,9.2
EV-019239,2026-07-01,A,PACK-01,VLD,BRK-HYD,14.0
EV-019240,2026-07-01,A,PACK-01,VLD,BRK-ELEC,49.3
EV-019241,2026-07-01,A,PACK-01,VLD,MISFEED,1.4
EV-019242,2026-07-01,A,PACK-01,VLD,CHIP-CLR,0.7
EV-019243,2026-07-01,B,ASSY-01,VLD,CHG-OVER,42.5
EV-019244,2026-07-01,B,ASSY-01,VLD,BRK-MECH,52.4
EV-019245,2026-07-01,B,ASSY-01,VLD,JAM,3.5
EV-019246,2026-07-01,B,ASSY-01,VLD,JAM,0.6
EV-019247,2026-07-01,B,ASSY-01,VLD,SENSOR,2.6
EV-019248,2026-07-01,B,ASSY-02,VLD,ADJ-TOOL,11.6
EV-019249,2026-07-01,B,ASSY-02,VLD,BRK-MECH,38.6
EV-019250,2026-07-01,B,ASSY-02,VLD,BRK-ELEC,19.4
EV-019251,2026-07-01,B,ASSY-02,VLD,BLOCK,32.6
EV-019252,2026-07-01,B,ASSY-02,VLD,MINOR-ADJ,3.1
EV-019253,2026-07-01,B,LEAK-01,VLD,BRK-TOOL,36.7
EV-019254,2026-07-01,B,LEAK-01,VLD,BRK-HYD,34.6
EV-019255,2026-07-01,B,LEAK-01,VLD,MINOR-ADJ,3.8
EV-019256,2026-07-01,B,LEAK-01,VLD,JAM,4.4
EV-019257,2026-07-01,B,LEAK-01,VLD,SENSOR,0.8
EV-019258,2026-07-01,B,LEAK-01,VLD,SENSOR,1.3
EV-019259,2026-07-01,B,PACK-01,VLD,CHG-OVER,18.8
EV-019260,2026-07-01,B,PACK-01,VLD,ADJ-TOOL,11.8
EV-019261,2026-07-01,B,PACK-01,VLD,BRK-TOOL,24.5
EV-019262,2026-07-01,B,PACK-01,VLD,BRK-MECH,26.3
EV-019263,2026-07-01,B,PACK-01,VLD,CHIP-CLR,3.0
EV-019264,2026-07-02,A,PRESS-01,BRM,NO-OP,54.9
EV-019265,2026-07-02,A,PRESS-01,BRM,BRK-ELEC,32.2
EV-019266,2026-07-02,A,PRESS-01,BRM,BRK-MECH,40.2
EV-019267,2026-07-02,A,PRESS-01,BRM,NO-OP,21.9
EV-019268,2026-07-02,A,PRESS-02,BRM,CHG-OVER,96.2
EV-019269,2026-07-02,A,PRESS-02,BRM,ADJ-TOOL,6.1
EV-019270,2026-07-02,A,PRESS-02,BRM,QA-CHECK,9.1
EV-019271,2026-07-02,A,PRESS-02,BRM,BRK-TOOL,16.1
EV-019272,2026-07-02,A,PRESS-02,BRM,ADJ-TOOL,52.9
EV-019273,2026-07-02,A,PRESS-02,BRM,BRK-TOOL,33.2
EV-019274,2026-07-02,A,PRESS-02,BRM,BRK-TOOL,16.2
EV-019275,2026-07-02,A,PRESS-03,BRM,CHG-OVER,27.7
EV-019276,2026-07-02,A,PRESS-03,BRM,QA-CHECK,10.2
EV-019277,2026-07-02,A,PRESS-03,BRM,BRK-TOOL,20.9
EV-019278,2026-07-02,A,PRESS-03,BRM,BRK-ELEC,41.6
EV-019279,2026-07-02,A,WELD-01,BRM,PM-PLAN,43.3
EV-019280,2026-07-02,A,WELD-01,BRM,BRK-HYD,14.8
EV-019281,2026-07-02,A,WELD-01,BRM,MISFEED,4.3
EV-019282,2026-07-02,A,WELD-01,BRM,SENSOR,1.9
EV-019283,2026-07-02,A,WELD-01,BRM,CHIP-CLR,1.3
EV-019284,2026-07-02,A,WELD-01,BRM,JAM,0.7
EV-019285,2026-07-02,A,WELD-01,BRM,MISFEED,2.3
EV-019286,2026-07-02,A,WELD-01,BRM,CHIP-CLR,3.9
EV-019287,2026-07-02,A,WELD-01,BRM,MINOR-ADJ,1.2
EV-019288,2026-07-02,A,WELD-01,BRM,JAM,2.2
EV-019289,2026-07-02,A,WELD-01,BRM,MINOR-ADJ,3.5
EV-019290,2026-07-02,A,WELD-01,BRM,CHIP-CLR,0.7
EV-019291,2026-07-02,A,WELD-01,BRM,SENSOR,1.3
EV-019292,2026-07-02,A,WELD-01,BRM,JAM,3.4
EV-019293,2026-07-02,A,WELD-01,BRM,CHIP-CLR,3.4
EV-019294,2026-07-02,A,WELD-01,BRM,CHIP-CLR,3.3
EV-019295,2026-07-02,A,WELD-01,BRM,MISFEED,3.4
EV-019296,2026-07-02,A,WELD-01,BRM,JAM,4.0
EV-019297,2026-07-02,A,WELD-01,BRM,CHIP-CLR,1.8
EV-019298,2026-07-02,A,WELD-02,BRM,QA-CHECK,14.2
EV-019299,2026-07-02,A,WELD-02,BRM,BRK-ELEC,22.1
EV-019300,2026-07-02,A,WELD-02,BRM,BRK-HYD,19.5
EV-019301,2026-07-02,B,PRESS-01,BRM,CHG-OVER,49.1
EV-019302,2026-07-02,B,PRESS-01,BRM,CLEAN,21.5
EV-019303,2026-07-02,B,PRESS-01,BRM,BRK-MECH,17.2
EV-019304,2026-07-02,B,PRESS-01,BRM,BLOCK,19.0
EV-019305,2026-07-02,B,PRESS-01,BRM,NO-OP,19.8
EV-019306,2026-07-02,B,PRESS-01,BRM,BRK-TOOL,20.3
EV-019307,2026-07-02,B,PRESS-01,BRM,SENSOR,0.9
EV-019308,2026-07-02,B,PRESS-02,BRM,BLOCK,21.1
EV-019309,2026-07-02,B,PRESS-02,BRM,CHG-OVER,113.2
EV-019310,2026-07-02,B,PRESS-02,BRM,CHG-OVER,81.3
EV-019311,2026-07-02,B,PRESS-02,BRM,MINOR-ADJ,2.3
EV-019312,2026-07-02,B,PRESS-02,BRM,MISFEED,3.9
EV-019313,2026-07-02,B,PRESS-03,BRM,ADJ-TOOL,18.0
EV-019314,2026-07-02,B,PRESS-03,BRM,NO-OP,57.7
EV-019315,2026-07-02,B,PRESS-03,BRM,BRK-HYD,29.3
EV-019316,2026-07-02,B,PRESS-03,BRM,MINOR-ADJ,0.5
EV-019317,2026-07-02,B,WELD-01,BRM,BLOCK,41.0
EV-019318,2026-07-02,B,WELD-01,BRM,SENSOR,2.0
EV-019319,2026-07-02,B,WELD-01,BRM,CHIP-CLR,0.7
EV-019320,2026-07-02,B,WELD-01,BRM,MINOR-ADJ,1.7
EV-019321,2026-07-02,B,WELD-01,BRM,JAM,0.8
EV-019322,2026-07-02,B,WELD-01,BRM,MISFEED,3.7
EV-019323,2026-07-02,B,WELD-01,BRM,JAM,3.3
EV-019324,2026-07-02,B,WELD-01,BRM,SENSOR,2.7
EV-019325,2026-07-02,B,WELD-01,BRM,SENSOR,3.0
EV-019326,2026-07-02,B,WELD-01,BRM,JAM,1.2
EV-019327,2026-07-02,B,WELD-01,BRM,SENSOR,4.1
EV-019328,2026-07-02,B,WELD-01,BRM,CHIP-CLR,0.7
EV-019329,2026-07-02,B,WELD-01,BRM,MINOR-ADJ,4.0
EV-019330,2026-07-02,B,WELD-01,BRM,MINOR-ADJ,1.7
EV-019331,2026-07-02,B,WELD-01,BRM,CHIP-CLR,3.2
EV-019332,2026-07-02,B,WELD-01,BRM,SENSOR,1.5
EV-019333,2026-07-02,B,WELD-01,BRM,SENSOR,4.4
EV-019334,2026-07-02,B,WELD-01,BRM,MISFEED,4.0
EV-019335,2026-07-02,B,WELD-01,BRM,MINOR-ADJ,2.3
EV-019336,2026-07-02,B,WELD-01,BRM,MINOR-ADJ,3.5
EV-019337,2026-07-02,B,WELD-01,BRM,JAM,3.0
EV-019338,2026-07-02,B,WELD-01,BRM,JAM,3.0
EV-019339,2026-07-02,B,WELD-01,BRM,MISFEED,4.0
EV-019340,2026-07-02,B,WELD-01,BRM,JAM,2.2
EV-019341,2026-07-02,B,WELD-01,BRM,SENSOR,2.9
EV-019342,2026-07-02,B,WELD-01,BRM,MISFEED,2.8
EV-019343,2026-07-02,B,WELD-01,BRM,MINOR-ADJ,4.5
EV-019344,2026-07-02,B,WELD-01,BRM,JAM,4.3
EV-019345,2026-07-02,B,WELD-02,BRM,CHG-OVER,21.8
EV-019346,2026-07-02,B,WELD-02,BRM,PM-PLAN,84.9
EV-019347,2026-07-02,C,PRESS-01,BRM,CHG-OVER,59.6
EV-019348,2026-07-02,C,PRESS-01,BRM,ADJ-TOOL,15.9
EV-019349,2026-07-02,C,PRESS-01,BRM,BRK-TOOL,116.0
EV-019350,2026-07-02,C,PRESS-01,BRM,BRK-ELEC,60.1
EV-019351,2026-07-02,C,PRESS-02,BRM,CHG-OVER,104.5
EV-019352,2026-07-02,C,PRESS-02,BRM,CHG-OVER,77.8
EV-019353,2026-07-02,C,PRESS-02,BRM,CHG-OVER,99.7
EV-019354,2026-07-02,C,PRESS-02,BRM,CHG-OVER,74.2
EV-019355,2026-07-02,C,PRESS-02,BRM,CHG-OVER,103.9
EV-019356,2026-07-02,C,PRESS-03,BRM,CHG-OVER,26.4
EV-019357,2026-07-02,C,PRESS-03,BRM,ADJ-TOOL,17.4
EV-019358,2026-07-02,C,PRESS-03,BRM,NO-OP,79.7
EV-019359,2026-07-02,C,WELD-01,BRM,NO-OP,49.8
EV-019360,2026-07-02,C,WELD-01,BRM,MINOR-ADJ,2.3
EV-019361,2026-07-02,C,WELD-01,BRM,MINOR-ADJ,1.6
EV-019362,2026-07-02,C,WELD-01,BRM,MISFEED,3.4
EV-019363,2026-07-02,C,WELD-01,BRM,CHIP-CLR,0.5
EV-019364,2026-07-02,C,WELD-01,BRM,CHIP-CLR,1.2
EV-019365,2026-07-02,C,WELD-01,BRM,JAM,2.7
EV-019366,2026-07-02,C,WELD-01,BRM,JAM,0.5
EV-019367,2026-07-02,C,WELD-01,BRM,MINOR-ADJ,2.2
EV-019368,2026-07-02,C,WELD-01,BRM,MISFEED,0.5
EV-019369,2026-07-02,C,WELD-01,BRM,CHIP-CLR,1.0
EV-019370,2026-07-02,C,WELD-01,BRM,MINOR-ADJ,1.0
EV-019371,2026-07-02,C,WELD-01,BRM,SENSOR,3.1
EV-019372,2026-07-02,C,WELD-01,BRM,SENSOR,4.4
EV-019373,2026-07-02,C,WELD-02,BRM,CLEAN,22.0
EV-019374,2026-07-02,C,WELD-02,BRM,BLOCK,77.4
EV-019375,2026-07-02,C,WELD-02,BRM,MINOR-ADJ,1.5
EV-019376,2026-07-02,A,CNC-01,STW,NO-OP,40.0
EV-019377,2026-07-02,A,CNC-01,STW,BRK-MECH,52.7
EV-019378,2026-07-02,A,CNC-01,STW,BRK-ELEC,16.0
EV-019379,2026-07-02,A,CNC-01,STW,CHIP-CLR,3.3
EV-019380,2026-07-02,A,CNC-02,STW,CHG-OVER,38.0
EV-019381,2026-07-02,A,CNC-02,STW,CHG-OVER,28.9
EV-019382,2026-07-02,A,CNC-02,STW,CHG-OVER,32.2
EV-019383,2026-07-02,A,CNC-02,STW,CHG-OVER,27.3
EV-019384,2026-07-02,A,CNC-03,STW,BRK-ELEC,21.7
EV-019385,2026-07-02,A,CNC-03,STW,STARVE,112.3
EV-019386,2026-07-02,A,CNC-03,STW,CHG-OVER,31.2
EV-019387,2026-07-02,A,CNC-03,STW,STARVE,29.3
EV-019388,2026-07-02,A,CNC-03,STW,NO-OP,22.8
EV-019389,2026-07-02,A,CNC-03,STW,NO-OP,14.2
EV-019390,2026-07-02,A,CNC-03,STW,STARVE,21.3
EV-019391,2026-07-02,A,CNC-04,STW,BRK-TOOL,29.5
EV-019392,2026-07-02,A,CNC-04,STW,CHG-OVER,22.5
EV-019393,2026-07-02,A,CNC-04,STW,CHG-OVER,20.2
EV-019394,2026-07-02,A,CNC-04,STW,CHG-OVER,28.6
EV-019395,2026-07-02,A,GRIND-01,STW,BRK-HYD,56.9
EV-019396,2026-07-02,A,GRIND-01,STW,BRK-TOOL,49.1
EV-019397,2026-07-02,A,GRIND-01,STW,BLOCK,43.4
EV-019398,2026-07-02,B,CNC-01,STW,ADJ-TOOL,16.7
EV-019399,2026-07-02,B,CNC-01,STW,BLOCK,55.2
EV-019400,2026-07-02,B,CNC-01,STW,BRK-ELEC,22.4
EV-019401,2026-07-02,B,CNC-01,STW,BLOCK,12.7
EV-019402,2026-07-02,B,CNC-02,STW,BLOCK,21.3
EV-019403,2026-07-02,B,CNC-02,STW,BRK-HYD,38.8
EV-019404,2026-07-02,B,CNC-02,STW,NO-OP,15.6
EV-019405,2026-07-02,B,CNC-02,STW,BRK-MECH,36.7
EV-019406,2026-07-02,B,CNC-02,STW,JAM,4.3
EV-019407,2026-07-02,B,CNC-02,STW,CHIP-CLR,4.4
EV-019408,2026-07-02,B,CNC-03,STW,STARVE,136.2
EV-019409,2026-07-02,B,CNC-03,STW,STARVE,81.6
EV-019410,2026-07-02,B,CNC-03,STW,STARVE,102.9
EV-019411,2026-07-02,B,CNC-03,STW,CHG-OVER,33.6
EV-019412,2026-07-02,B,CNC-04,STW,BLOCK,54.6
EV-019413,2026-07-02,B,CNC-04,STW,BRK-ELEC,14.0
EV-019414,2026-07-02,B,GRIND-01,STW,QA-CHECK,17.0
EV-019415,2026-07-02,B,GRIND-01,STW,BRK-HYD,53.9
EV-019416,2026-07-02,B,GRIND-01,STW,BRK-TOOL,23.3
EV-019417,2026-07-02,B,GRIND-01,STW,MISFEED,2.5
EV-019418,2026-07-02,C,CNC-01,STW,CHG-OVER,30.0
EV-019419,2026-07-02,C,CNC-01,STW,BRK-HYD,23.7
EV-019420,2026-07-02,C,CNC-01,STW,BRK-TOOL,35.5
EV-019421,2026-07-02,C,CNC-01,STW,SENSOR,2.9
EV-019422,2026-07-02,C,CNC-01,STW,MISFEED,1.9
EV-019423,2026-07-02,C,CNC-01,STW,MINOR-ADJ,1.0
EV-019424,2026-07-02,C,CNC-02,STW,BRK-ELEC,62.2
EV-019425,2026-07-02,C,CNC-02,STW,BLOCK,12.0
EV-019426,2026-07-02,C,CNC-02,STW,CHG-OVER,25.8
EV-019427,2026-07-02,C,CNC-02,STW,ADJ-TOOL,12.1
EV-019428,2026-07-02,C,CNC-03,STW,STARVE,66.8
EV-019429,2026-07-02,C,CNC-03,STW,STARVE,53.2
EV-019430,2026-07-02,C,CNC-03,STW,STARVE,78.1
EV-019431,2026-07-02,C,CNC-03,STW,STARVE,128.8
EV-019432,2026-07-02,C,CNC-04,STW,BRK-TOOL,37.0
EV-019433,2026-07-02,C,CNC-04,STW,BRK-TOOL,30.9
EV-019434,2026-07-02,C,CNC-04,STW,BRK-HYD,21.1
EV-019435,2026-07-02,C,GRIND-01,STW,BRK-MECH,30.9
EV-019436,2026-07-02,C,GRIND-01,STW,BRK-ELEC,59.6
EV-019437,2026-07-02,C,GRIND-01,STW,BRK-MECH,20.0
EV-019438,2026-07-02,C,GRIND-01,STW,BRK-MECH,15.7
EV-019439,2026-07-02,A,ASSY-01,VLD,BRK-TOOL,22.3
EV-019440,2026-07-02,A,ASSY-01,VLD,BLOCK,31.9
EV-019441,2026-07-02,A,ASSY-01,VLD,BRK-ELEC,16.6
EV-019442,2026-07-02,A,ASSY-01,VLD,BRK-ELEC,22.8
EV-019443,2026-07-02,A,ASSY-02,VLD,BLOCK,13.7
EV-019444,2026-07-02,A,ASSY-02,VLD,NO-OP,20.6
EV-019445,2026-07-02,A,ASSY-02,VLD,BRK-TOOL,50.2
EV-019446,2026-07-02,A,ASSY-02,VLD,BRK-MECH,12.3
EV-019447,2026-07-02,A,ASSY-02,VLD,CHIP-CLR,1.1
EV-019448,2026-07-02,A,ASSY-02,VLD,CHIP-CLR,0.9
EV-019449,2026-07-02,A,LEAK-01,VLD,QA-CHECK,14.1
EV-019450,2026-07-02,A,LEAK-01,VLD,BRK-HYD,55.4
EV-019451,2026-07-02,A,PACK-01,VLD,CHG-OVER,15.3
EV-019452,2026-07-02,A,PACK-01,VLD,ADJ-TOOL,7.1
EV-019453,2026-07-02,A,PACK-01,VLD,BRK-MECH,40.4
EV-019454,2026-07-02,A,PACK-01,VLD,BRK-MECH,27.9
EV-019455,2026-07-02,A,PACK-01,VLD,JAM,2.2
EV-019456,2026-07-02,B,ASSY-01,VLD,CHG-OVER,41.7
EV-019457,2026-07-02,B,ASSY-01,VLD,CHG-OVER,29.2
EV-019458,2026-07-02,B,ASSY-01,VLD,BRK-HYD,28.0
EV-019459,2026-07-02,B,ASSY-01,VLD,MISFEED,3.1
EV-019460,2026-07-02,B,ASSY-01,VLD,CHIP-CLR,1.2
EV-019461,2026-07-02,B,ASSY-01,VLD,CHIP-CLR,1.3
EV-019462,2026-07-02,B,ASSY-01,VLD,SENSOR,2.9
EV-019463,2026-07-02,B,ASSY-01,VLD,CHIP-CLR,2.2
EV-019464,2026-07-02,B,ASSY-02,VLD,BLOCK,17.7
EV-019465,2026-07-02,B,ASSY-02,VLD,BRK-MECH,57.2
EV-019466,2026-07-02,B,ASSY-02,VLD,NO-OP,16.4
EV-019467,2026-07-02,B,ASSY-02,VLD,NO-OP,21.6
EV-019468,2026-07-02,B,ASSY-02,VLD,MISFEED,2.9
EV-019469,2026-07-02,B,LEAK-01,VLD,CHG-OVER,14.8
EV-019470,2026-07-02,B,LEAK-01,VLD,PM-PLAN,68.0
EV-019471,2026-07-02,B,LEAK-01,VLD,QA-CHECK,8.4
EV-019472,2026-07-02,B,LEAK-01,VLD,BRK-HYD,13.6
EV-019473,2026-07-02,B,PACK-01,VLD,CHG-OVER,14.7
EV-019474,2026-07-02,B,PACK-01,VLD,CHG-OVER,24.2
EV-019475,2026-07-02,B,PACK-01,VLD,CLEAN,18.6
EV-019476,2026-07-02,B,PACK-01,VLD,BRK-MECH,49.6
EV-019477,2026-07-03,A,PRESS-01,BRM,BLOCK,21.0
EV-019478,2026-07-03,A,PRESS-01,BRM,CHG-OVER,61.2
EV-019479,2026-07-03,A,PRESS-01,BRM,ADJ-TOOL,14.9
EV-019480,2026-07-03,A,PRESS-01,BRM,QA-CHECK,9.7
EV-019481,2026-07-03,A,PRESS-01,BRM,NO-OP,41.3
EV-019482,2026-07-03,A,PRESS-02,BRM,NO-OP,27.5
EV-019483,2026-07-03,A,PRESS-02,BRM,CHG-OVER,85.1
EV-019484,2026-07-03,A,PRESS-02,BRM,CHG-OVER,98.5
EV-019485,2026-07-03,A,PRESS-02,BRM,CLEAN,12.6
EV-019486,2026-07-03,A,PRESS-03,BRM,CHG-OVER,33.0
EV-019487,2026-07-03,A,PRESS-03,BRM,CHG-OVER,30.0
EV-019488,2026-07-03,A,PRESS-03,BRM,QA-CHECK,18.9
EV-019489,2026-07-03,A,PRESS-03,BRM,BRK-HYD,24.3
EV-019490,2026-07-03,A,PRESS-03,BRM,MISFEED,1.0
EV-019491,2026-07-03,A,WELD-01,BRM,BRK-HYD,36.6
EV-019492,2026-07-03,A,WELD-01,BRM,CHIP-CLR,3.4
EV-019493,2026-07-03,A,WELD-01,BRM,SENSOR,3.4
EV-019494,2026-07-03,A,WELD-01,BRM,MINOR-ADJ,3.4
EV-019495,2026-07-03,A,WELD-01,BRM,CHIP-CLR,0.6
EV-019496,2026-07-03,A,WELD-01,BRM,CHIP-CLR,3.6
EV-019497,2026-07-03,A,WELD-01,BRM,JAM,1.9
EV-019498,2026-07-03,A,WELD-01,BRM,CHIP-CLR,1.8
EV-019499,2026-07-03,A,WELD-01,BRM,CHIP-CLR,1.1
EV-019500,2026-07-03,A,WELD-01,BRM,MINOR-ADJ,3.6
EV-019501,2026-07-03,A,WELD-01,BRM,JAM,1.3
EV-019502,2026-07-03,A,WELD-01,BRM,CHIP-CLR,2.6
EV-019503,2026-07-03,A,WELD-01,BRM,MINOR-ADJ,3.9
EV-019504,2026-07-03,A,WELD-01,BRM,SENSOR,2.9
EV-019505,2026-07-03,A,WELD-01,BRM,JAM,4.0
EV-019506,2026-07-03,A,WELD-01,BRM,CHIP-CLR,1.6
EV-019507,2026-07-03,A,WELD-01,BRM,MISFEED,2.1
EV-019508,2026-07-03,A,WELD-01,BRM,SENSOR,2.3
EV-019509,2026-07-03,A,WELD-01,BRM,MISFEED,0.7
EV-019510,2026-07-03,A,WELD-01,BRM,CHIP-CLR,4.2
EV-019511,2026-07-03,A,WELD-01,BRM,MISFEED,4.3
EV-019512,2026-07-03,A,WELD-01,BRM,JAM,3.8
EV-019513,2026-07-03,A,WELD-01,BRM,SENSOR,3.7
EV-019514,2026-07-03,A,WELD-01,BRM,SENSOR,3.2
EV-019515,2026-07-03,A,WELD-01,BRM,MINOR-ADJ,1.7
EV-019516,2026-07-03,A,WELD-01,BRM,MISFEED,4.4
EV-019517,2026-07-03,A,WELD-02,BRM,BLOCK,52.2
EV-019518,2026-07-03,B,PRESS-01,BRM,NO-OP,52.6
EV-019519,2026-07-03,B,PRESS-01,BRM,NO-OP,14.7
EV-019520,2026-07-03,B,PRESS-01,BRM,NO-OP,26.9
EV-019521,2026-07-03,B,PRESS-01,BRM,BRK-ELEC,49.3
EV-019522,2026-07-03,B,PRESS-01,BRM,BRK-MECH,39.7
EV-019523,2026-07-03,B,PRESS-02,BRM,BRK-ELEC,21.5
EV-019524,2026-07-03,B,PRESS-02,BRM,CHG-OVER,84.1
EV-019525,2026-07-03,B,PRESS-02,BRM,ADJ-TOOL,39.8
EV-019526,2026-07-03,B,PRESS-02,BRM,ADJ-TOOL,14.8
EV-019527,2026-07-03,B,PRESS-02,BRM,ADJ-TOOL,23.7
EV-019528,2026-07-03,B,PRESS-02,BRM,ADJ-TOOL,46.4
EV-019529,2026-07-03,B,PRESS-02,BRM,ADJ-TOOL,20.2
EV-019530,2026-07-03,B,PRESS-03,BRM,CHG-OVER,35.6
EV-019531,2026-07-03,B,PRESS-03,BRM,CHG-OVER,27.5
EV-019532,2026-07-03,B,PRESS-03,BRM,BLOCK,20.4
EV-019533,2026-07-03,B,WELD-01,BRM,BRK-TOOL,25.8
EV-019534,2026-07-03,B,WELD-01,BRM,BRK-HYD,15.3
EV-019535,2026-07-03,B,WELD-01,BRM,JAM,4.3
EV-019536,2026-07-03,B,WELD-01,BRM,MINOR-ADJ,1.6
EV-019537,2026-07-03,B,WELD-01,BRM,CHIP-CLR,4.4
EV-019538,2026-07-03,B,WELD-01,BRM,CHIP-CLR,2.8
EV-019539,2026-07-03,B,WELD-01,BRM,MINOR-ADJ,3.2
EV-019540,2026-07-03,B,WELD-01,BRM,JAM,1.0
EV-019541,2026-07-03,B,WELD-01,BRM,MISFEED,1.0
EV-019542,2026-07-03,B,WELD-01,BRM,SENSOR,2.9
EV-019543,2026-07-03,B,WELD-01,BRM,MINOR-ADJ,2.2
EV-019544,2026-07-03,B,WELD-01,BRM,MINOR-ADJ,1.5
EV-019545,2026-07-03,B,WELD-01,BRM,MISFEED,0.7
EV-019546,2026-07-03,B,WELD-01,BRM,MISFEED,2.7
EV-019547,2026-07-03,B,WELD-02,BRM,CHG-OVER,18.0
EV-019548,2026-07-03,B,WELD-02,BRM,QA-CHECK,18.5
EV-019549,2026-07-03,B,WELD-02,BRM,BRK-MECH,50.1
EV-019550,2026-07-03,C,PRESS-01,BRM,BRK-ELEC,143.6
EV-019551,2026-07-03,C,PRESS-01,BRM,BRK-ELEC,86.6
EV-019552,2026-07-03,C,PRESS-01,BRM,BRK-TOOL,37.3
EV-019553,2026-07-03,C,PRESS-02,BRM,CHG-OVER,104.0
EV-019554,2026-07-03,C,PRESS-02,BRM,CHG-OVER,89.5
EV-019555,2026-07-03,C,PRESS-02,BRM,ADJ-TOOL,25.9
EV-019556,2026-07-03,C,PRESS-03,BRM,PM-PLAN,85.6
EV-019557,2026-07-03,C,PRESS-03,BRM,BRK-ELEC,73.9
EV-019558,2026-07-03,C,WELD-01,BRM,BLOCK,45.6
EV-019559,2026-07-03,C,WELD-01,BRM,JAM,3.6
EV-019560,2026-07-03,C,WELD-01,BRM,CHIP-CLR,4.0
EV-019561,2026-07-03,C,WELD-01,BRM,JAM,2.1
EV-019562,2026-07-03,C,WELD-01,BRM,MINOR-ADJ,1.5
EV-019563,2026-07-03,C,WELD-01,BRM,MINOR-ADJ,3.9
EV-019564,2026-07-03,C,WELD-01,BRM,CHIP-CLR,1.1
EV-019565,2026-07-03,C,WELD-01,BRM,SENSOR,2.3
EV-019566,2026-07-03,C,WELD-01,BRM,MISFEED,2.9
EV-019567,2026-07-03,C,WELD-01,BRM,SENSOR,3.2
EV-019568,2026-07-03,C,WELD-01,BRM,JAM,0.7
EV-019569,2026-07-03,C,WELD-01,BRM,MINOR-ADJ,2.2
EV-019570,2026-07-03,C,WELD-01,BRM,CHIP-CLR,3.6
EV-019571,2026-07-03,C,WELD-01,BRM,MISFEED,3.3
EV-019572,2026-07-03,C,WELD-01,BRM,CHIP-CLR,3.2
EV-019573,2026-07-03,C,WELD-01,BRM,JAM,4.4
EV-019574,2026-07-03,C,WELD-01,BRM,MISFEED,1.8
EV-019575,2026-07-03,C,WELD-01,BRM,JAM,2.2
EV-019576,2026-07-03,C,WELD-01,BRM,MISFEED,4.4
EV-019577,2026-07-03,C,WELD-02,BRM,CHG-OVER,20.8
EV-019578,2026-07-03,C,WELD-02,BRM,NO-OP,96.5
EV-019579,2026-07-03,C,WELD-02,BRM,JAM,0.7
EV-019580,2026-07-03,A,CNC-01,STW,BRK-HYD,19.6
EV-019581,2026-07-03,A,CNC-01,STW,BRK-ELEC,31.1
EV-019582,2026-07-03,A,CNC-01,STW,BRK-TOOL,37.6
EV-019583,2026-07-03,A,CNC-01,STW,JAM,1.2
EV-019584,2026-07-03,A,CNC-02,STW,CHG-OVER,28.7
EV-019585,2026-07-03,A,CNC-02,STW,CLEAN,23.3
EV-019586,2026-07-03,A,CNC-02,STW,NO-OP,44.6
EV-019587,2026-07-03,A,CNC-03,STW,STARVE,134.8
EV-019588,2026-07-03,A,CNC-03,STW,NO-OP,18.2
EV-019589,2026-07-03,A,CNC-03,STW,NO-OP,46.4
EV-019590,2026-07-03,A,CNC-03,STW,NO-OP,38.6
EV-019591,2026-07-03,A,CNC-03,STW,NO-OP,23.8
EV-019592,2026-07-03,A,CNC-03,STW,NO-OP,17.4
EV-019593,2026-07-03,A,CNC-04,STW,CLEAN,18.5
EV-019594,2026-07-03,A,CNC-04,STW,NO-OP,40.0
EV-019595,2026-07-03,A,CNC-04,STW,BLOCK,40.8
EV-019596,2026-07-03,A,GRIND-01,STW,BRK-TOOL,54.7
EV-019597,2026-07-03,A,GRIND-01,STW,BLOCK,27.2
EV-019598,2026-07-03,A,GRIND-01,STW,BRK-TOOL,23.4
EV-019599,2026-07-03,A,GRIND-01,STW,BLOCK,48.1
EV-019600,2026-07-03,A,GRIND-01,STW,MINOR-ADJ,3.2
EV-019601,2026-07-03,B,CNC-01,STW,CHG-OVER,23.5
EV-019602,2026-07-03,B,CNC-01,STW,ADJ-TOOL,11.4
EV-019603,2026-07-03,B,CNC-01,STW,QA-CHECK,14.1
EV-019604,2026-07-03,B,CNC-01,STW,BRK-MECH,36.0
EV-019605,2026-07-03,B,CNC-01,STW,JAM,4.2
EV-019606,2026-07-03,B,CNC-02,STW,BLOCK,26.3
EV-019607,2026-07-03,B,CNC-02,STW,BRK-ELEC,49.5
EV-019608,2026-07-03,B,CNC-02,STW,BRK-HYD,26.3
EV-019609,2026-07-03,B,CNC-02,STW,SENSOR,3.6
EV-019610,2026-07-03,B,CNC-02,STW,CHIP-CLR,4.3
EV-019611,2026-07-03,B,CNC-03,STW,CHG-OVER,23.7
EV-019612,2026-07-03,B,CNC-03,STW,CHG-OVER,21.6
EV-019613,2026-07-03,B,CNC-03,STW,NO-OP,49.8
EV-019614,2026-07-03,B,CNC-03,STW,NO-OP,51.1
EV-019615,2026-07-03,B,CNC-03,STW,NO-OP,19.2
EV-019616,2026-07-03,B,CNC-03,STW,STARVE,34.0
